booth_code,x,y
Hall SA — Booth B27,671,264
Hall SA — Booth B25,672,231
Hall SA — Booth B23,672,211
Hall SA — Booth B21,672,191
Hall SA — Booth B17,671,174
Hall SA — Booth B15,671,152
Hall SA — Booth B13,670,132
Hall SA — Booth B11,671,114
Hall SA — Booth B44,642,403
Hall SA — Booth B42,642,379
Hall SA — Booth B38,641,359
Hall SA — Booth B36,643,328
Hall SA — Booth B34,642,311
Hall SA — Booth B32,641,294
Hall SA — Booth B30,642,280
Hall SA — Booth B28,642,263
Hall SA — Booth B24,642,214
Hall SA — Booth B22,641,200
Hall SA — Booth B20,642,182
Hall SA — Booth B18,640,166
Hall SA — Booth B16,641,150
Hall SA — Booth B14,644,133
Hall SA — Booth B12,644,115
Hall SA — Booth C43,625,402
Hall SA — Booth C41,626,380
Hall SA — Booth C37,625,360
Hall SA — Booth C35,625,324
Hall SA — Booth C33,626,303
Hall SA — Booth C31,627,284
Hall SA — Booth C27,627,265
Hall SA — Booth C23,625,212
Hall SA — Booth C21,626,194
Hall SA — Booth C19,626,176
Hall SA — Booth C17,626,161
Hall SA — Booth C15,626,144
Hall SA — Booth C11,627,118
Hall SA — Booth C46,604,434
Hall SA — Booth D45,587,435
Hall SA — Booth C44,596,405
Hall SA — Booth C42,596,390
Hall SA — Booth C38,596,365
Hall SA — Booth C36,596,321
Hall SA — Booth C32,594,294
Hall SA — Booth C28,596,271
Hall SA — Booth C26,596,231
Hall SA — Booth C24,596,214
Hall SA — Booth C22,594,199
Hall SA — Booth C20,597,182
Hall SA — Booth C18,594,166
Hall SA — Booth C16,594,150
Hall SA — Booth C14,596,131
Hall SA — Booth C12,596,114
Hall SA — Booth D43,579,398
Hall SA — Booth D37,580,366
Hall SA — Booth D35,580,319
Hall SA — Booth D31,579,295
Hall SA — Booth D27,580,270
Hall SA — Booth D25,579,227
Hall SA — Booth D21,579,206
Hall SA — Booth D19,580,186
Hall SA — Booth D17,580,171
Hall SA — Booth D15,580,156
Hall SA — Booth D13,580,139
Hall SA — Booth D11,580,115
Hall SA — Booth D50,552,454
Hall SA — Booth D48,548,436
Hall SA — Booth D46,551,422
Hall SA — Booth D44,549,407
Hall SA — Booth D42,549,390
Hall SA — Booth D38,549,365
Hall SA — Booth D36,551,328
Hall SA — Booth D34,551,311
Hall SA — Booth D32,549,297
Hall SA — Booth D28,549,271
Hall SA — Booth D26,549,233
Hall SA — Booth D24,549,219
Hall SA — Booth D22,549,203
Hall SA — Booth D20,549,184
Hall SA — Booth E17,542,152
Hall SA — Booth E15,543,138
Hall SA — Booth E11,543,117
Hall SA — Booth E49,536,454
Hall SA — Booth E47,532,438
Hall SA — Booth E45,534,421
Hall SA — Booth E43,534,405
Hall SA — Booth E41,535,389
Hall SA — Booth E37,535,365
Hall SA — Booth E35,534,324
Hall SA — Booth E33,535,306
Hall SA — Booth E31,536,285
Hall SA — Booth E27,534,265
Hall SA — Booth E19,534,208
Hall SA — Booth E50,497,455
Hall SA — Booth E48,497,438
Hall SA — Booth E46,496,422
Hall SA — Booth E44,497,406
Hall SA — Booth E42,497,389
Hall SA — Booth E40,496,372
Hall SA — Booth E38,495,357
Hall SA — Booth E36,497,328
Hall SA — Booth E34,497,312
Hall SA — Booth E32,496,294
Hall SA — Booth E28,498,269
Hall SA — Booth E26,496,228
Hall SA — Booth E24,497,208
Hall SA — Booth E22,497,193
Hall SA — Booth E20,496,177
Hall SA — Booth E18,498,163
Hall SA — Booth E16,497,144
Hall SA — Booth E12,497,119
Hall SA — Booth F49,479,453
Hall SA — Booth F47,480,436
Hall SA — Booth F45,482,422
Hall SA — Booth F43,480,405
Hall SA — Booth F41,477,390
Hall SA — Booth F39,481,373
Hall SA — Booth F37,481,356
Hall SA — Booth F35,480,323
Hall SA — Booth F33,480,305
Hall SA — Booth F31,480,286
Hall SA — Booth F27,481,266
Hall SA — Booth F25,480,227
Hall SA — Booth F21,479,205
Hall SA — Booth F19,481,188
Hall SA — Booth F17,480,171
Hall SA — Booth F15,479,155
Hall SA — Booth F13,481,139
Hall SA — Booth F11,480,117
Hall SA — Booth F50,449,453
Hall SA — Booth F48,451,438
Hall SA — Booth F46,451,421
Hall SA — Booth F44,452,405
Hall SA — Booth F42,451,388
Hall SA — Booth F38,452,361
Hall SA — Booth F36,449,324
Hall SA — Booth F32,451,297
Hall SA — Booth F30,449,280
Hall SA — Booth F28,448,262
Hall SA — Booth F26,449,227
Hall SA — Booth F24,449,208
Hall SA — Booth F22,451,191
Hall SA — Booth F20,452,177
Hall SA — Booth F18,448,162
Hall SA — Booth F16,451,145
Hall SA — Booth F14,449,130
Hall SA — Booth F12,449,114
Hall SA — Booth G49,434,454
Hall SA — Booth G47,436,438
Hall SA — Booth G45,436,422
Hall SA — Booth G43,435,404
Hall SA — Booth G41,435,388
Hall SA — Booth G39,436,372
Hall SA — Booth G37,435,357
Hall SA — Booth G35,436,320
Hall SA — Booth G31,435,300
Hall SA — Booth G29,432,285
Hall SA — Booth G27,435,265
Hall SA — Booth G25,435,225
Hall SA — Booth G23,436,208
Hall SA — Booth G21,434,192
Hall SA — Booth G19,434,177
Hall SA — Booth G17,436,161
Hall SA — Booth G15,434,144
Hall SA — Booth G13,434,128
Hall SA — Booth G11,434,112
Hall SA — Booth G50,406,453
Hall SA — Booth G48,406,438
Hall SA — Booth G46,403,422
Hall SA — Booth G44,406,405
Hall SA — Booth G42,404,389
Hall SA — Booth G40,406,374
Hall SA — Booth G38,404,357
Hall SA — Booth G36,407,328
Hall SA — Booth G34,404,311
Hall SA — Booth G32,407,294
Hall SA — Booth G28,404,271
Hall SA — Booth G26,407,227
Hall SA — Booth G24,404,210
Hall SA — Booth G22,406,190
Hall SA — Booth G20,406,169
Hall SA — Booth G16,406,146
Hall SA — Booth G12,406,120
Hall SA — Booth H49,389,455
Hall SA — Booth H47,389,436
Hall SA — Booth H45,390,421
Hall SA — Booth H43,390,405
Hall SA — Booth H41,390,389
Hall SA — Booth H39,387,373
Hall SA — Booth H37,389,358
Hall SA — Booth H35,389,327
Hall SA — Booth H33,389,311
Hall SA — Booth H31,389,296
Hall SA — Booth H27,390,272
Hall SA — Booth H25,390,228
Hall SA — Booth H23,387,209
Hall SA — Booth H21,389,194
Hall SA — Booth H19,390,176
Hall SA — Booth H17,389,161
Hall SA — Booth H15,389,141
Hall SA — Booth H11,390,119
Hall SA — Booth H50,358,454
Hall SA — Booth H48,359,437
Hall SA — Booth H46,359,422
Hall SA — Booth H44,359,404
Hall SA — Booth H42,361,388
Hall SA — Booth H38,358,365
Hall SA — Booth H36,361,317
Hall SA — Booth H32,359,294
Hall SA — Booth H28,361,272
Hall SA — Booth H26,358,223
Hall SA — Booth H22,359,198
Hall SA — Booth H20,361,179
Hall SA — Booth H18,359,161
Hall SA — Booth H16,361,145
Hall SA — Booth H12,361,122
Hall 8 — Booth A11,361,122
Hall SA — Booth I49,344,454
Hall SA — Booth I47,344,437
Hall SA — Booth I45,344,422
Hall SA — Booth I43,344,405
Hall SA — Booth I41,345,389
Hall SA — Booth I37,345,365
Hall SA — Booth I35,342,329
Hall SA — Booth I33,344,312
Hall SA — Booth I31,345,295
Hall SA — Booth I27,344,268
Hall SA — Booth I25,346,232
Hall SA — Booth I23,344,214
Hall SA — Booth I21,344,199
Hall SA — Booth I19,345,177
Hall SA — Booth I17,344,151
Hall SA — Booth I13,344,129
Hall SA — Booth I11,346,112
Hall SA — Booth I51,325,483
Hall SA — Booth I52,308,484
Hall SA — Booth J51,286,482
Hall SA — Booth I50,313,453
Hall SA — Booth I48,313,437
Hall SA — Booth I46,314,422
Hall SA — Booth I44,313,405
Hall SA — Booth I40,315,384
Hall SA — Booth I38,315,357
Hall SA — Booth I36,314,319
Hall SA — Booth I32,315,295
Hall SA — Booth I30,313,279
Hall SA — Booth I28,313,262
Hall SA — Booth I26,312,222
Hall SA — Booth I22,315,199
Hall SA — Booth I20,314,180
Hall SA — Booth I18,315,159
Hall SA — Booth I12,315,123
Hall SA — Booth J49,298,444
Hall SA — Booth J45,297,422
Hall SA — Booth J43,296,405
Hall SA — Booth J41,297,388
Hall SA — Booth J39,298,372
Hall SA — Booth J37,298,358
Hall SA — Booth J35,297,328
Hall SA — Booth J33,298,311
Hall SA — Booth J31,297,296
Hall SA — Booth J29,300,279
Hall SA — Booth J27,300,262
Hall SA — Booth J25,297,221
Hall SA — Booth J21,297,199
Hall SA — Booth J19,300,182
Hall SA — Booth J17,300,167
Hall SA — Booth J15,298,146
Hall SA — Booth J11,298,122
Hall SA — Booth J50,268,455
Hall SA — Booth J48,268,438
Hall SA — Booth J46,268,422
Hall SA — Booth J44,267,406
Hall SA — Booth J42,269,389
Hall SA — Booth J38,267,363
Hall SA — Booth J36,267,327
Hall SA — Booth J34,268,312
Hall SA — Booth J32,267,296
Hall SA — Booth J28,268,272
Hall SA — Booth J26,268,231
Hall SA — Booth J24,269,215
Hall SA — Booth J22,268,199
Hall SA — Booth J20,269,182
Hall SA — Booth J18,269,166
Hall SA — Booth J16,270,146
Hall SA — Booth K11,262,121
Hall SA — Booth K49,253,453
