NAME_KR,NAME_EN,DESCRIPTION_KR,DESCRIPTION_EN,KEYWORDS_KR,KEYWORDS_EN,IMAGE_URL,COMPANY_NAME_EN,INDUSTRY_NAME_KR,INDUSTRY_NAME_EN
LINE ECO,LINE ECO,"LINE ECO is a highly cost-effective linear lighting series, which has the advantages of high luminous efficiency of 135LM/ and low glare UGR<19. Through the innovative quick-connect design, you can complete the structural and electrical splicing of two lamps in 1 second, making installation easy and comfortable.","LINE ECO is a highly cost-effective linear lighting series, which has the advantages of high luminous efficiency of 135LM/ and low glare UGR<19. Through the innovative quick-connect design, you can complete the structural and electrical splicing of two lamps in 1 second, making installation easy and comfortable.",,,,"Yangzhou Huacai Opto Co., Ltd.","Ceiling Light, Indoor Lighting, Downlight, Decorative Lamp, LED Lighting, Office Lighting; Exhibits include LED strip, silicone neon strip, linear luminaire, track light and downlight. We provide comprehensive linear lighting solution for residential, office and commercial space.; OBM, ODM","Ceiling Light, Indoor Lighting, Downlight, Decorative Lamp, LED Lighting, Office Lighting; Exhibits include LED strip, silicone neon strip, linear luminaire, track light and downlight. We provide comprehensive linear lighting solution for residential, office and commercial space.; OBM, ODM"
Reflecting on a Successful LB24,Reflecting on a Successful LB24,"Time: 3-8 March 2024; Address: Frankfurt; We want to extend our heartfelt thanks to all those who visited our exhibition booth, expressed interest in our offerings, and engaged with our team members. Your enthusiasm and support have been incredibly motivating and are a testament to the passion within our industry.; Stay tuned for updates on our upcoming events and offerings, as we continue to strive for excellence and innovation in all that we do.; Once again, thank you for being a part of this incredible journey with us. Your continued support means a lot to us! We look forward to continuing our conversation and seeing you soon.","Time: 3-8 March 2024; Address: Frankfurt; We want to extend our heartfelt thanks to all those who visited our exhibition booth, expressed interest in our offerings, and engaged with our team members. Your enthusiasm and support have been incredibly motivating and are a testament to the passion within our industry.; Stay tuned for updates on our upcoming events and offerings, as we continue to strive for excellence and innovation in all that we do.; Once again, thank you for being a part of this incredible journey with us. Your continued support means a lot to us! We look forward to continuing our conversation and seeing you soon.",,,,"Yangzhou Huacai Opto Co., Ltd.","Ceiling Light, Indoor Lighting, Downlight, Decorative Lamp, LED Lighting, Office Lighting; Exhibits include LED strip, silicone neon strip, linear luminaire, track light and downlight. We provide comprehensive linear lighting solution for residential, office and commercial space.; OBM, ODM","Ceiling Light, Indoor Lighting, Downlight, Decorative Lamp, LED Lighting, Office Lighting; Exhibits include LED strip, silicone neon strip, linear luminaire, track light and downlight. We provide comprehensive linear lighting solution for residential, office and commercial space.; OBM, ODM"
Arch Neon · AN Series,Arch Neon · AN Series,"High-temperature resistance up to 110°C, ideal sauna light solution.","High-temperature resistance up to 110°C, ideal sauna light solution.",,,,"Yangzhou Huacai Opto Co., Ltd.","Ceiling Light, Indoor Lighting, Downlight, Decorative Lamp, LED Lighting, Office Lighting; Exhibits include LED strip, silicone neon strip, linear luminaire, track light and downlight. We provide comprehensive linear lighting solution for residential, office and commercial space.; OBM, ODM","Ceiling Light, Indoor Lighting, Downlight, Decorative Lamp, LED Lighting, Office Lighting; Exhibits include LED strip, silicone neon strip, linear luminaire, track light and downlight. We provide comprehensive linear lighting solution for residential, office and commercial space.; OBM, ODM"
COLORS at Lux Futurum Forum 2024,COLORS at Lux Futurum Forum 2024,"COLORS at Lux Futurum Forum 2024; [Brand Activity]; Time: 28thNov. 2024; Address: Guangzhou; Lux Futurum Forum 2024, held in Guangzhou under the theme ""A FUTURE WHERE EAST MEETS WEST."" This global design event brought together leading lighting, interior, and architectural experts to explore the fusion of Eastern and Western design philosophies. Keynote speakers such as Manish Gulati and Roger Narboni shared visionary insights on sustainability, technology, and the future of urban lighting.; COLORS was honored to participate as a brand representative and support the prestigious activity. Our involvement reflects our ongoing pursuit of innovative lighting solutions that not only meet the needs of the present but also shape the future of lighting. We are excited to have contributed to this inspiring platform, where creative exchange and boundary-pushing ideas redefine lighting possibilities.; This activity aligns with everyone's mission to advance the lighting industry by fostering creativity, sustainability, and technological innovation. We believe lighting plays a pivotal role in shaping the future of our built environments, and this forum highlighted the power of light to inspire, heal, and transform spaces.; Stay tuned as we continue to explore and develop creative lighting solutions that connect cultures and contribute to a brighter, more sustainable future.","COLORS at Lux Futurum Forum 2024; [Brand Activity]; Time: 28thNov. 2024; Address: Guangzhou; Lux Futurum Forum 2024, held in Guangzhou under the theme ""A FUTURE WHERE EAST MEETS WEST."" This global design event brought together leading lighting, interior, and architectural experts to explore the fusion of Eastern and Western design philosophies. Keynote speakers such as Manish Gulati and Roger Narboni shared visionary insights on sustainability, technology, and the future of urban lighting.; COLORS was honored to participate as a brand representative and support the prestigious activity. Our involvement reflects our ongoing pursuit of innovative lighting solutions that not only meet the needs of the present but also shape the future of lighting. We are excited to have contributed to this inspiring platform, where creative exchange and boundary-pushing ideas redefine lighting possibilities.; This activity aligns with everyone's mission to advance the lighting industry by fostering creativity, sustainability, and technological innovation. We believe lighting plays a pivotal role in shaping the future of our built environments, and this forum highlighted the power of light to inspire, heal, and transform spaces.; Stay tuned as we continue to explore and develop creative lighting solutions that connect cultures and contribute to a brighter, more sustainable future.",,,,"Yangzhou Huacai Opto Co., Ltd.","Ceiling Light, Indoor Lighting, Downlight, Decorative Lamp, LED Lighting, Office Lighting; Exhibits include LED strip, silicone neon strip, linear luminaire, track light and downlight. We provide comprehensive linear lighting solution for residential, office and commercial space.; OBM, ODM","Ceiling Light, Indoor Lighting, Downlight, Decorative Lamp, LED Lighting, Office Lighting; Exhibits include LED strip, silicone neon strip, linear luminaire, track light and downlight. We provide comprehensive linear lighting solution for residential, office and commercial space.; OBM, ODM"
Linear Lights-SLIM25,Linear Lights-SLIM25,7-15days,7-15days,,,,"Yangzhou Huacai Opto Co., Ltd.","Ceiling Light, Indoor Lighting, Downlight, Decorative Lamp, LED Lighting, Office Lighting; Exhibits include LED strip, silicone neon strip, linear luminaire, track light and downlight. We provide comprehensive linear lighting solution for residential, office and commercial space.; OBM, ODM","Ceiling Light, Indoor Lighting, Downlight, Decorative Lamp, LED Lighting, Office Lighting; Exhibits include LED strip, silicone neon strip, linear luminaire, track light and downlight. We provide comprehensive linear lighting solution for residential, office and commercial space.; OBM, ODM"
COLORS HK Lighting Fair Wraps Up Successfully,COLORS HK Lighting Fair Wraps Up Successfully,"COLORS HK Lighting Fair Wraps Up Successfully; Time: 27-30 Oct 2024; Address: Hong Kong; The 2024 HK International Lighting Fair is drawing to a close. Focusing on the theme of “Light & Live”, COLORS showcased the fusion of lighting technology and aesthetics.; Space Design; The booth adopts an open layout to create a visual feast. The left and right sides of the independent zone display different ranges of light products, and the NNR40 and Infinite Lights hanging on the top add a sense of flow and vitality to the space.; New Products; Arch Neon: This series is designed for outdoor environments, suitable for building facades, swimming pools, saunas, and other harsh environments, and is the perfect solution for facade lighting.; Infinite Lights: Customized design is available on demand, covering shape, size, and splicing methods, providing customers with unlimited creative possibilities.; Customer Reception; During the exhibition, the booth was always crowded with people. The innovatively designed products and lighting solutions attracted countless industry insiders and partners to stop and exchange ideas and gained wide attention and praise.; Customer Reception; During the exhibition, the booth was always crowded with people. The innovatively designed products and lighting solutions attracted countless industry insiders and partners to stop and exchange ideas and gained wide attention and praise.; Construction Snapshots; The construction process of the exhibition is like a creative and technical “show”, the product development and construction teams are striving for excellence in lighting, installations, and details of the exhibition, to ensure that each piece of the exhibit is perfectly presented.; As the 2024 HK Lighting Fair comes to an end, COLORS will continue to provide global customers with more aesthetic and functional lighting solutions,creating unlimited possibilities. Stay tuned.","COLORS HK Lighting Fair Wraps Up Successfully; Time: 27-30 Oct 2024; Address: Hong Kong; The 2024 HK International Lighting Fair is drawing to a close. Focusing on the theme of “Light & Live”, COLORS showcased the fusion of lighting technology and aesthetics.; Space Design; The booth adopts an open layout to create a visual feast. The left and right sides of the independent zone display different ranges of light products, and the NNR40 and Infinite Lights hanging on the top add a sense of flow and vitality to the space.; New Products; Arch Neon: This series is designed for outdoor environments, suitable for building facades, swimming pools, saunas, and other harsh environments, and is the perfect solution for facade lighting.; Infinite Lights: Customized design is available on demand, covering shape, size, and splicing methods, providing customers with unlimited creative possibilities.; Customer Reception; During the exhibition, the booth was always crowded with people. The innovatively designed products and lighting solutions attracted countless industry insiders and partners to stop and exchange ideas and gained wide attention and praise.; Customer Reception; During the exhibition, the booth was always crowded with people. The innovatively designed products and lighting solutions attracted countless industry insiders and partners to stop and exchange ideas and gained wide attention and praise.; Construction Snapshots; The construction process of the exhibition is like a creative and technical “show”, the product development and construction teams are striving for excellence in lighting, installations, and details of the exhibition, to ensure that each piece of the exhibit is perfectly presented.; As the 2024 HK Lighting Fair comes to an end, COLORS will continue to provide global customers with more aesthetic and functional lighting solutions,creating unlimited possibilities. Stay tuned.",,,,"Yangzhou Huacai Opto Co., Ltd.","Ceiling Light, Indoor Lighting, Downlight, Decorative Lamp, LED Lighting, Office Lighting; Exhibits include LED strip, silicone neon strip, linear luminaire, track light and downlight. We provide comprehensive linear lighting solution for residential, office and commercial space.; OBM, ODM","Ceiling Light, Indoor Lighting, Downlight, Decorative Lamp, LED Lighting, Office Lighting; Exhibits include LED strip, silicone neon strip, linear luminaire, track light and downlight. We provide comprehensive linear lighting solution for residential, office and commercial space.; OBM, ODM"
Track Lights Spotlight Module,Track Lights Spotlight Module,Track Lights Spotlight Module,Track Lights Spotlight Module,,,,"Yangzhou Huacai Opto Co., Ltd.","Ceiling Light, Indoor Lighting, Downlight, Decorative Lamp, LED Lighting, Office Lighting; Exhibits include LED strip, silicone neon strip, linear luminaire, track light and downlight. We provide comprehensive linear lighting solution for residential, office and commercial space.; OBM, ODM","Ceiling Light, Indoor Lighting, Downlight, Decorative Lamp, LED Lighting, Office Lighting; Exhibits include LED strip, silicone neon strip, linear luminaire, track light and downlight. We provide comprehensive linear lighting solution for residential, office and commercial space.; OBM, ODM"
Escape & Emergency Luminaire,Escape & Emergency Luminaire,Escape & Emergency Luminaire,Escape & Emergency Luminaire,,,,First Bright International Ltd.,"exit sign, emergency bulkhead, energy management, LED signs, emergency drivers, energy management, smart sensor, DALI control system.; OBM","exit sign, emergency bulkhead, energy management, LED signs, emergency drivers, energy management, smart sensor, DALI control system.; OBM"
LED Emergency Light,LED Emergency Light,LED Emergency Light,LED Emergency Light,,,,First Bright International Ltd.,"exit sign, emergency bulkhead, energy management, LED signs, emergency drivers, energy management, smart sensor, DALI control system.; OBM","exit sign, emergency bulkhead, energy management, LED signs, emergency drivers, energy management, smart sensor, DALI control system.; OBM"
LED Emergency Down Light,LED Emergency Down Light,LED Emergency Down Light,LED Emergency Down Light,,,,First Bright International Ltd.,"exit sign, emergency bulkhead, energy management, LED signs, emergency drivers, energy management, smart sensor, DALI control system.; OBM","exit sign, emergency bulkhead, energy management, LED signs, emergency drivers, energy management, smart sensor, DALI control system.; OBM"
Square Type Emergency Light,Square Type Emergency Light,Square Type Emergency Light,Square Type Emergency Light,,,,First Bright International Ltd.,"exit sign, emergency bulkhead, energy management, LED signs, emergency drivers, energy management, smart sensor, DALI control system.; OBM","exit sign, emergency bulkhead, energy management, LED signs, emergency drivers, energy management, smart sensor, DALI control system.; OBM"
Mini Outdoor Emergency Wall Pack,Mini Outdoor Emergency Wall Pack,Mini Outdoor Emergency Wall Pack,Mini Outdoor Emergency Wall Pack,,,,First Bright International Ltd.,"exit sign, emergency bulkhead, energy management, LED signs, emergency drivers, energy management, smart sensor, DALI control system.; OBM","exit sign, emergency bulkhead, energy management, LED signs, emergency drivers, energy management, smart sensor, DALI control system.; OBM"
LED Edge-Lit Exit Sign,LED Edge-Lit Exit Sign,LED Edge-Lit Exit Sign,LED Edge-Lit Exit Sign,,,,First Bright International Ltd.,"exit sign, emergency bulkhead, energy management, LED signs, emergency drivers, energy management, smart sensor, DALI control system.; OBM","exit sign, emergency bulkhead, energy management, LED signs, emergency drivers, energy management, smart sensor, DALI control system.; OBM"
Wet Location LED Exit / Emergency Combo,Wet Location LED Exit / Emergency Combo,Wet Location LED Exit / Emergency Combo,Wet Location LED Exit / Emergency Combo,,,,First Bright International Ltd.,"exit sign, emergency bulkhead, energy management, LED signs, emergency drivers, energy management, smart sensor, DALI control system.; OBM","exit sign, emergency bulkhead, energy management, LED signs, emergency drivers, energy management, smart sensor, DALI control system.; OBM"
Led Emergency Down Light,Led Emergency Down Light,Led Emergency Down Light,Led Emergency Down Light,,,,First Bright International Ltd.,"exit sign, emergency bulkhead, energy management, LED signs, emergency drivers, energy management, smart sensor, DALI control system.; OBM","exit sign, emergency bulkhead, energy management, LED signs, emergency drivers, energy management, smart sensor, DALI control system.; OBM"
Escape & Emergency Luminaire （ESA09）,Escape & Emergency Luminaire （ESA09）,Escape & Emergency Luminaire （ESA09）,Escape & Emergency Luminaire （ESA09）,,,,First Bright International Ltd.,"exit sign, emergency bulkhead, energy management, LED signs, emergency drivers, energy management, smart sensor, DALI control system.; OBM","exit sign, emergency bulkhead, energy management, LED signs, emergency drivers, energy management, smart sensor, DALI control system.; OBM"
LED Exit / Emergency Combo,LED Exit / Emergency Combo,LED Exit / Emergency Combo,LED Exit / Emergency Combo,,,,First Bright International Ltd.,"exit sign, emergency bulkhead, energy management, LED signs, emergency drivers, energy management, smart sensor, DALI control system.; OBM","exit sign, emergency bulkhead, energy management, LED signs, emergency drivers, energy management, smart sensor, DALI control system.; OBM"
Round Type Emergency Light,Round Type Emergency Light,Round Type Emergency Light,Round Type Emergency Light,,,,First Bright International Ltd.,"exit sign, emergency bulkhead, energy management, LED signs, emergency drivers, energy management, smart sensor, DALI control system.; OBM","exit sign, emergency bulkhead, energy management, LED signs, emergency drivers, energy management, smart sensor, DALI control system.; OBM"
LED Edge-Lit Exit Sign （MRSEL-800/810),LED Edge-Lit Exit Sign （MRSEL-800/810),LED Edge-Lit Exit Sign （MRSEL-800/810),LED Edge-Lit Exit Sign （MRSEL-800/810),,,,First Bright International Ltd.,"exit sign, emergency bulkhead, energy management, LED signs, emergency drivers, energy management, smart sensor, DALI control system.; OBM","exit sign, emergency bulkhead, energy management, LED signs, emergency drivers, energy management, smart sensor, DALI control system.; OBM"
Emergency Bulk Head / Exit Sign,Emergency Bulk Head / Exit Sign,Emergency Bulk Head / Exit Sign,Emergency Bulk Head / Exit Sign,,,,First Bright International Ltd.,"exit sign, emergency bulkhead, energy management, LED signs, emergency drivers, energy management, smart sensor, DALI control system.; OBM","exit sign, emergency bulkhead, energy management, LED signs, emergency drivers, energy management, smart sensor, DALI control system.; OBM"
Escape & Emergency Luminaire （ESA08）,Escape & Emergency Luminaire （ESA08）,Escape & Emergency Luminaire （ESA08）,Escape & Emergency Luminaire （ESA08）,,,,First Bright International Ltd.,"exit sign, emergency bulkhead, energy management, LED signs, emergency drivers, energy management, smart sensor, DALI control system.; OBM","exit sign, emergency bulkhead, energy management, LED signs, emergency drivers, energy management, smart sensor, DALI control system.; OBM"
Steel LED Exit / Emergency Combo,Steel LED Exit / Emergency Combo,Steel LED Exit / Emergency Combo,Steel LED Exit / Emergency Combo,,,,First Bright International Ltd.,"exit sign, emergency bulkhead, energy management, LED signs, emergency drivers, energy management, smart sensor, DALI control system.; OBM","exit sign, emergency bulkhead, energy management, LED signs, emergency drivers, energy management, smart sensor, DALI control system.; OBM"
Canopy Size Wall Pack,Canopy Size Wall Pack,Canopy Size Wall Pack,Canopy Size Wall Pack,,,,First Bright International Ltd.,"exit sign, emergency bulkhead, energy management, LED signs, emergency drivers, energy management, smart sensor, DALI control system.; OBM","exit sign, emergency bulkhead, energy management, LED signs, emergency drivers, energy management, smart sensor, DALI control system.; OBM"
