booth_code,x,y
5E-D13,768,290
5E-D15,783,291
5E-D17,798,290
5E-D19,811,290
5E-D21,827,289
5E-D25,863,290
5E-D27,878,290
5E-D29,892,291
5E-D33,921,290
5E-D35,935,290
5E-D37,949,290
5E-C04,695,305
5E-C06,709,306
5E-C08,724,305
5E-C10,741,306
5E-C12,754,305
5E-C14,768,306
5E-C16,784,304
5E-C18,798,306
5E-C20,812,305
5E-C22,827,304
5E-C24,849,305
5E-C26,863,303
5E-C28,878,306
5E-C30,893,306
5E-C34,920,306
5E-C36,935,306
5E-C38,949,306
5E-C01,692,329
5E-C05,714,329
5E-C07,727,330
5E-C09,740,330
5E-C11,756,329
5E-C13,768,331
5E-C15,782,330
5E-C17,798,329
5E-C19,811,329
5E-C21,825,330
5E-C23,849,331
5E-C25,863,327
5E-C27,878,328
5E-C29,892,331
5E-C33,921,329
5E-C35,934,329
5E-C37,948,331
5E-B02,684,349
5E-B04,698,349
5E-B06,713,350
5E-B08,728,351
5E-B10,740,350
5E-B12,755,349
5E-B14,769,349
5E-B16,783,350
5E-B18,798,350
5E-B20,812,349
5E-B22,827,349
5E-B24,849,350
5E-B26,863,350
5E-B28,879,349
5E-B30,893,352
5E-B34,921,350
5E-B36,935,349
5E-B38,949,351
5E-B07,727,376
5E-B09,740,376
5E-B11,754,375
5E-B13,768,375
5E-B15,784,376
5E-B17,798,377
5E-B19,812,375
5E-B21,826,376
5E-B23,849,376
5E-B25,864,376
5E-B27,878,375
5E-B29,892,376
5E-B33,921,376
5E-B35,935,375
5E-B37,949,376
5E-A02,699,383
5E-A08,727,390
5E-A10,748,390
5E-A14,771,389
5E-A16,784,390
5E-A18,798,390
5E-A20,812,390
5E-A22,826,390
5E-A24,849,390
5E-A26,863,390
5E-A28,877,391
5E-A30,891,391
5E-A34,920,390
5E-A36,934,390
5E-A38,949,391
