NAME_KR,NAME_EN,COUNTRY,INTRO_KR,INTRO_EN,WEBSITE,PARTICIPATION_TYPE,EXHIBITION_NAME_EN,BOOTH_NAME,HALL_NAME,PAVILION_NAME,FLOOR,X_COORD,Y_COORD,INDUSTRY_NAME_KR,INDUSTRY_NAME_EN,DETAIL_URL,PRODUCT_COUNT,PRODUCT_LIST
Innobator (Hong Kong) Limited,Innobator (Hong Kong) Limited,Hong Kong,"The Hong Kong/ Shanghai Data Cooperation Forum cum Open Data Challenge is co-organized by the Office of the Government Chief Information Officer (OGCIO) and the Shanghai Municipal Commission of Economy and Informatization, and is jointly organized by the Organizing Committee of B4B Challenge and SODA Competition. The event is divided into two parts: Hong Kong/ Shanghai Data Cooperation Forum, and Open Data Challenge. With the slogan of ""Co-creating a Data Industry Platform for the Two Cities"", the first-ever Hong Kong/ Shanghai Open Data Challenge will explore the arrangement of data collaboration between the two cities, and how to synergise the development of smart cities between them. The competition will be based on the Common Spatial Data Infrastructure (CSDI) officially launched in last December and mentioned in the InnoTech Blueprint, and to combine with the existing open datasets of Hong Kong and Shanghai.","The Hong Kong/ Shanghai Data Cooperation Forum cum Open Data Challenge is co-organized by the Office of the Government Chief Information Officer (OGCIO) and the Shanghai Municipal Commission of Economy and Informatization, and is jointly organized by the Organizing Committee of B4B Challenge and SODA Competition. The event is divided into two parts: Hong Kong/ Shanghai Data Cooperation Forum, and Open Data Challenge. With the slogan of ""Co-creating a Data Industry Platform for the Two Cities"", the first-ever Hong Kong/ Shanghai Open Data Challenge will explore the arrangement of data collaboration between the two cities, and how to synergise the development of smart cities between them. The competition will be based on the Common Spatial Data Infrastructure (CSDI) officially launched in last December and mentioned in the InnoTech Blueprint, and to combine with the existing open datasets of Hong Kong and Shanghai.",,Exhibitor,InnoEX 2026,3C-B02,Smart City,,1,,,"The project theme is to convene innovative solutions and insights in six categories of smart cities, namely Smart Mobility, Smart Living, Smart Environment, Smart People, Smart Government and Smart Economy.; Others","The project theme is to convene innovative solutions and insights in six categories of smart cities, namely Smart Mobility, Smart Living, Smart Environment, Smart People, Smart Government and Smart Economy.; Others",https://www.hktdc.com/event/innoex/en/exhibitor/1S005LZ3S,0,
Smart City Consortium Limited,Smart City Consortium Limited,Hong Kong,"Smart City Consortium (SCC) comprises a group of professionals from different corporations and organizations with an aim to provide opinions and suggestions to the Government for formulating related policies and standards in the development of Hong Kong as a world-class smart city. We encourage worldwide collaboration with different stakeholders to create the right ecosystem, which fosters innovation and sustainable economic growth for Hong Kong. To foster Hong Kong with knowledge economy, enhance quality of life and create a vibrant eco-system by using Information Technology and promoting more effective resource management.","Smart City Consortium (SCC) comprises a group of professionals from different corporations and organizations with an aim to provide opinions and suggestions to the Government for formulating related policies and standards in the development of Hong Kong as a world-class smart city. We encourage worldwide collaboration with different stakeholders to create the right ecosystem, which fosters innovation and sustainable economic growth for Hong Kong. To foster Hong Kong with knowledge economy, enhance quality of life and create a vibrant eco-system by using Information Technology and promoting more effective resource management.",,Exhibitor,InnoEX 2026,3D-B01,Smart City,,1,,,"Cyber Security,Big Data & Analytics,Internet of Things,Artificial Intelligence System,Robotics; To develop Hong Kong as the world's leading Smart City, to foster knowledge economy, enhance quality of life and create a vibrant eco-system by using Information Technology and promoting more effective resource management.; Others","Cyber Security,Big Data & Analytics,Internet of Things,Artificial Intelligence System,Robotics; To develop Hong Kong as the world's leading Smart City, to foster knowledge economy, enhance quality of life and create a vibrant eco-system by using Information Technology and promoting more effective resource management.; Others",https://www.hktdc.com/event/innoex/en/exhibitor/1S005L396,0,
AEROFUGIA,AEROFUGIA,Chinese Mainland,,,,Exhibitor,InnoEX 2026,3B-B03,Smart City,,1,,,"The AE200 is a 6-seat,tilt-powered,pure electric vertical take-off and landing aircraft(eVTOL/flyingcar)
designed with forward-thinking development and strict airworthiness standards.It meets the demands of
zero emissions,low noise,and high-frequen; OEM","The AE200 is a 6-seat,tilt-powered,pure electric vertical take-off and landing aircraft(eVTOL/flyingcar)
designed with forward-thinking development and strict airworthiness standards.It meets the demands of
zero emissions,low noise,and high-frequen; OEM",https://www.hktdc.com/event/innoex/en/exhibitor/1S005LKPD,0,
China Council for the Promotion of International Trade Shenzhen Municipal Committee (CCPIT Shenzhen),China Council for the Promotion of International Trade Shenzhen Municipal Committee (CCPIT Shenzhen),Chinese Mainland,"Intelligent Translation System,Healthcare & Medical Application,Virtual Reality,Artificial Intelligence System,Robotics","Intelligent Translation System,Healthcare & Medical Application,Virtual Reality,Artificial Intelligence System,Robotics",,Exhibitor,InnoEX 2026,3D-C01,Smart City,,1,,,"Intelligent Translation System,Healthcare & Medical Application,Virtual Reality,Artificial Intelligence System,Robotics; China Council for the Promotion of International Trade Shenzhen Municipal Committee is a organization that committed to serving enterprise development, fostering international economic and trade cooperation.; OBM, ODM, OEM","Intelligent Translation System,Healthcare & Medical Application,Virtual Reality,Artificial Intelligence System,Robotics; China Council for the Promotion of International Trade Shenzhen Municipal Committee is a organization that committed to serving enterprise development, fostering international economic and trade cooperation.; OBM, ODM, OEM",https://www.hktdc.com/event/innoex/en/exhibitor/1S005LXRU,0,
Government of Canada - Consulate General of Canada in Hong Kong,Government of Canada - Consulate General of Canada in Hong Kong,Hong Kong,,,,Exhibitor,InnoEX 2026,3D-C02,Smart City,,1,,,"To helping Canadian companies to prepare for international markets, assess market potential, find qualified contacts and resolve business problems.; Others","To helping Canadian companies to prepare for international markets, assess market potential, find qualified contacts and resolve business problems.; Others",https://www.hktdc.com/event/innoex/en/exhibitor/1S005JR8L,0,
Hong Kong Generative AI Research and Development Center Limited,Hong Kong Generative AI Research and Development Center Limited,Hong Kong,"Hong Kong Generative AI Research and Development Center (HKGAI) is a new InnoHK R&D Centre established in October 2023 specializing in research and development of generative AI technology. With Hong Kong University of Science and Technology (HKUST) as the leading institution in collaboration with local and international institutions, HKGAI aims to establish foundation model and a wide range of AI applications that holds the potential to revolutionize the way we live, work and interact.","Hong Kong Generative AI Research and Development Center (HKGAI) is a new InnoHK R&D Centre established in October 2023 specializing in research and development of generative AI technology. With Hong Kong University of Science and Technology (HKUST) as the leading institution in collaboration with local and international institutions, HKGAI aims to establish foundation model and a wide range of AI applications that holds the potential to revolutionize the way we live, work and interact.",,Exhibitor,InnoEX 2026,3D-A03,Smart City,,1,,,"Professional Services,Internet Related Service,Infrastructure As A Service,Fixed Telecommunication Network Service,Wireless Communication; Research and development of generative AI technology; Others","Professional Services,Internet Related Service,Infrastructure As A Service,Fixed Telecommunication Network Service,Wireless Communication; Research and development of generative AI technology; Others",https://www.hktdc.com/event/innoex/en/exhibitor/1S005LOG0,0,
Innobator Center,Innobator Center,Chinese Mainland,"The Hong Kong/ Shanghai Data Cooperation Forum cum Open Data Challenge is co-organized by the Office of the Government Chief Information Officer (OGCIO) and the Shanghai Municipal Commission of Economy and Informatization, and is jointly organized by the Organizing Committee of B4B Challenge and SODA Competition. The event is divided into two parts: Hong Kong/ Shanghai Data Cooperation Forum, and Open Data Challenge. With the slogan of ""Co-creating a Data Industry Platform for the Two Cities"", the first-ever Hong Kong/ Shanghai Open Data Challenge will explore the arrangement of data collaboration between the two cities, and how to synergise the development of smart cities between them. The competition will be based on the Common Spatial Data Infrastructure (CSDI) officially launched in last December and mentioned in the InnoTech Blueprint, and to combine with the existing open datasets of Hong Kong and Shanghai.","The Hong Kong/ Shanghai Data Cooperation Forum cum Open Data Challenge is co-organized by the Office of the Government Chief Information Officer (OGCIO) and the Shanghai Municipal Commission of Economy and Informatization, and is jointly organized by the Organizing Committee of B4B Challenge and SODA Competition. The event is divided into two parts: Hong Kong/ Shanghai Data Cooperation Forum, and Open Data Challenge. With the slogan of ""Co-creating a Data Industry Platform for the Two Cities"", the first-ever Hong Kong/ Shanghai Open Data Challenge will explore the arrangement of data collaboration between the two cities, and how to synergise the development of smart cities between them. The competition will be based on the Common Spatial Data Infrastructure (CSDI) officially launched in last December and mentioned in the InnoTech Blueprint, and to combine with the existing open datasets of Hong Kong and Shanghai.",,Exhibitor,InnoEX 2026,3C-B02,Smart City,,1,,,"The project theme is to convene innovative solutions and insights in six categories of smart cities, namely Smart Mobility, Smart Living, Smart Environment, Smart People, Smart Government and Smart Economy.; Others","The project theme is to convene innovative solutions and insights in six categories of smart cities, namely Smart Mobility, Smart Living, Smart Environment, Smart People, Smart Government and Smart Economy.; Others",https://www.hktdc.com/event/innoex/en/exhibitor/1S005LZA7,0,
Inspur,Inspur,Chinese Mainland,,,,Exhibitor,InnoEX 2026,3C-B21,Smart City,,1,,,"This wave showcases intelligent terminal products and solutions such as LCD cloud and shadow all-in-one machine, MR virtual broadcasting all-in-one machine, LCD Yunxi desktop display, MR virtual live streaming all-in-one machine, Yunchen mobile smart; Others","This wave showcases intelligent terminal products and solutions such as LCD cloud and shadow all-in-one machine, MR virtual broadcasting all-in-one machine, LCD Yunxi desktop display, MR virtual live streaming all-in-one machine, Yunchen mobile smart; Others",https://www.hktdc.com/event/innoex/en/exhibitor/1S005LXSR,0,
Logistics and Supply Chain MultiTech R&D Centre Limited,Logistics and Supply Chain MultiTech R&D Centre Limited,Hong Kong,"Logistics & Supply Chain Management ( SCM ) Software Design,Big Data & Analytics,RFID Technology,Internet of Things,Artificial Intelligence System,Robotics","Logistics & Supply Chain Management ( SCM ) Software Design,Big Data & Analytics,RFID Technology,Internet of Things,Artificial Intelligence System,Robotics",,Exhibitor,InnoEX 2026,3C-D03,Smart City,,1,,,"Logistics & Supply Chain Management ( SCM ) Software Design,Big Data & Analytics,RFID Technology,Internet of Things,Artificial Intelligence System,Robotics; LSCM was founded in 2006, with funding from the ITF of The Government of the HKSAR. It aims to strengthen the local logistics sector and related industries by providing a one-stop resource for applied research and technology transfer.; Others","Logistics & Supply Chain Management ( SCM ) Software Design,Big Data & Analytics,RFID Technology,Internet of Things,Artificial Intelligence System,Robotics; LSCM was founded in 2006, with funding from the ITF of The Government of the HKSAR. It aims to strengthen the local logistics sector and related industries by providing a one-stop resource for applied research and technology transfer.; Others",https://www.hktdc.com/event/innoex/en/exhibitor/1S005JQUS,0,
British Consulate General Hong Kong,British Consulate General Hong Kong,Hong Kong,Professional Services,Professional Services,,Exhibitor,InnoEX 2026,3D-C03,Smart City,,1,,,"Professional Services; The British Consulate-General in Hong Kong maintains and develops relations between the UK and Hong Kong. Our Trade and Investment Department helps Hong Kong businesses, investors and buyers successfully do business in the UK.; Others","Professional Services; The British Consulate-General in Hong Kong maintains and develops relations between the UK and Hong Kong. Our Trade and Investment Department helps Hong Kong businesses, investors and buyers successfully do business in the UK.; Others",https://www.hktdc.com/event/innoex/en/exhibitor/1S005JR30,0,
China Mobile Hong Kong Company Limited,China Mobile Hong Kong Company Limited,Hong Kong,"Internet Phone (VoIP),Cyber Security,Cloud Hosting Service,Business Intelligence,International Value Added Network Service,Internet of Things,Broadband","Internet Phone (VoIP),Cyber Security,Cloud Hosting Service,Business Intelligence,International Value Added Network Service,Internet of Things,Broadband",,Exhibitor,InnoEX 2026,3E-B02,Smart City,,1,,,"Internet Phone (VoIP),Cyber Security,Cloud Hosting Service,Business Intelligence,International Value Added Network Service,Internet of Things,Broadband; Others","Internet Phone (VoIP),Cyber Security,Cloud Hosting Service,Business Intelligence,International Value Added Network Service,Internet of Things,Broadband; Others",https://www.hktdc.com/event/innoex/en/exhibitor/1S005LFQF,0,
The Hong Kong Research Institute of Textiles and Apparel Limited (HKRITA),The Hong Kong Research Institute of Textiles and Apparel Limited (HKRITA),Hong Kong,"Established in 2006, The Hong Kong Research Institute of Textiles and Apparel (HKRITA) is funded by the Innovation and Technology Commission of the HKSAR government. HKRITA has achieved research deliverables over the years around our research clusters targeting in industry 4.0, sustainability, and social benefits through our centre-owned research teams and laboratories as well as collaborations with industry partners and institutions. Our vision is to be the leading centre of excellence in research, development and technology transfer in fashion and textile industry. Our mission is to be a Hong Kong based world renowned research institute for the textiles and clothing industry by concerted and focused R&D efforts to enhance the economic development of the HKSAR, mainland China and overseas. And by facilitating technologies transfers of R&D results, in pursuance of continual development technologies to enhance the competitiveness of the industry locally and internationally.","Established in 2006, The Hong Kong Research Institute of Textiles and Apparel (HKRITA) is funded by the Innovation and Technology Commission of the HKSAR government. HKRITA has achieved research deliverables over the years around our research clusters targeting in industry 4.0, sustainability, and social benefits through our centre-owned research teams and laboratories as well as collaborations with industry partners and institutions. Our vision is to be the leading centre of excellence in research, development and technology transfer in fashion and textile industry. Our mission is to be a Hong Kong based world renowned research institute for the textiles and clothing industry by concerted and focused R&D efforts to enhance the economic development of the HKSAR, mainland China and overseas. And by facilitating technologies transfers of R&D results, in pursuance of continual development technologies to enhance the competitiveness of the industry locally and internationally.",,Exhibitor,InnoEX 2026,3C-D06,Smart City,,1,,,"HKRITA focuses on innovation in textiles and apparel. It provides R&D, and consultancy services to enhance industry competitiveness, promote sustainability, and foster collaboration among stakeholders.; Others","HKRITA focuses on innovation in textiles and apparel. It provides R&D, and consultancy services to enhance industry competitiveness, promote sustainability, and foster collaboration among stakeholders.; Others",https://www.hktdc.com/event/innoex/en/exhibitor/1S005JR4X,0,
