booth_code,x,y
1C-C21,850,165
1C-C19,850,191
1C-C15,848,236
1C-C11,851,320
1C-C03,852,429
1C-B02,842,455
1C-B04,831,429
1C-B06,842,404
1C-B08,842,371
1C-B10,843,348
1C-B12,837,320
1C-B14,842,295
1C-B16,836,237
1C-B20,830,193
1C-B22,834,165
1C-B24,833,140
1C-B26,838,115
1C-B25,801,114
1C-B23,801,142
1C-B21,803,168
1C-B19,803,195
1C-B09,806,335
1C-A02,795,458
1C-A04,787,428
1C-A06,794,404
1C-A08,790,372
1C-A10,783,349
1C-A12,787,320
1C-A14,787,295
1C-A16,799,246
1C-A18,785,224
1C-A20,788,193
1C-A22,785,166
1C-A24,787,140
1C-A26,785,113
1C-A25,754,113
1C-A23,755,139
1C-A21,758,166
1C-A17,760,220
1C-A09,759,350
1C-A07,760,374
1C-A05,757,401
1B-F02,751,438
1B-F12,748,325
1B-F14,749,294
1B-F16,751,250
1B-F20,748,193
1B-F22,741,166
1B-F24,741,139
1B-F26,740,114
1B-F25,708,115
1B-F23,706,137
1B-F21,709,165
1B-F19,708,189
1B-F17,708,220
1B-E26,691,114
1B-E24,692,141
1B-E22,693,165
1B-E20,692,196
1B-E18,692,221
1B-E16,700,248
1B-E12,693,292
1B-F11,711,324
1B-F09,710,347
1B-F07,711,376
1B-F05,706,403
1B-E02,696,459
1B-E04,698,426
1B-E06,691,399
1B-E08,691,373
1B-E10,691,354
1B-E25,660,114
1B-E23,660,139
1B-E21,662,167
1B-E19,658,196
1B-E17,661,223
1B-E11,661,319
1B-E09,662,349
1B-E07,662,376
1B-E05,662,404
1B-E03,662,428
1B-D02,649,453
1B-D04,645,429
1B-D06,645,404
1B-D08,643,375
1B-D10,644,347
1B-D12,644,319
1B-D14,654,294
1B-D16,660,250
1B-D20,644,193
1B-D22,646,168
1B-D24,642,142
1B-D26,642,112
1B-D25,613,115
1B-D23,614,139
1B-D21,613,167
1B-D19,613,193
1B-D15,612,235
1B-D11,614,303
1B-D09,614,348
1B-D07,613,375
1B-D05,611,404
1B-D01,611,438
1B-C02,597,456
1B-C04,593,423
1B-C06,595,402
1B-C12,597,305
1B-C16,599,248
1B-C20,596,193
1B-C22,596,170
1B-C24,597,140
1B-C26,597,112
1B-C25,564,113
1B-C23,563,142
1B-C21,566,168
1B-C19,564,195
1B-C17,565,221
1B-C11,564,308
1B-B02,557,439
1B-B06,553,405
1B-B08,558,376
1B-B10,556,349
1B-B12,550,309
1B-B16,558,248
1B-B18,551,223
1B-B20,552,196
1B-B22,550,169
1B-B24,548,140
1B-B26,547,116
1B-B25,520,114
1B-B23,520,143
1B-B21,521,167
1B-B19,518,192
1B-B11,517,320
1B-B07,516,365
1B-B03,516,418
1B-A02,511,456
1B-A04,502,431
1B-A06,502,400
1B-A08,499,374
1B-A10,504,352
1B-A12,500,321
1B-A14,512,293
1B-A16,509,245
1B-A18,500,222
1B-A20,502,192
1B-A22,499,165
1B-A24,499,142
1B-A26,500,115
1B-A25,472,112
1B-A23,472,139
1B-A21,469,171
1B-A19,469,192
1B-A17,469,223
1B-A07,469,363
1B-A05,472,402
1B-A03,469,427
1A-F02,465,457
1A-F04,456,429
1A-F06,457,401
1A-F10,456,324
1A-F12,461,296
1A-F16,457,251
1A-F20,455,195
1A-F22,455,166
1A-F24,457,141
1A-F26,456,115
1A-F25,421,113
1A-F23,419,143
1A-F21,421,164
1A-F19,421,192
1A-F17,423,223
1A-F11,421,321
1A-F09,423,351
1A-F07,421,373
1A-F05,420,404
1A-F03,421,426
1A-E02,413,456
1A-E04,405,416
1A-E08,403,371
1A-E10,408,349
1A-E12,403,321
1A-E14,415,295
1A-E16,413,252
1A-E20,407,192
1A-E22,405,169
1A-E24,406,136
1A-E26,405,113
1A-E25,374,115
1A-E23,374,141
1A-E21,370,164
1A-E19,372,193
1A-E11,374,321
1A-E09,375,349
1A-E07,377,379
1A-E03,372,412
1A-D02,363,454
1A-D04,357,426
1A-D06,357,406
1A-D08,358,377
1A-D10,360,351
1A-D12,358,318
1A-D14,365,293
1A-D16,370,250
1A-D18,368,222
1A-D20,358,195
1A-D22,358,165
1A-D24,356,141
1A-D26,359,112
1A-D25,324,111
1A-D23,327,141
1A-D19,329,176
1A-D11,324,305
1A-D05,326,400
1A-D03,326,426
1A-C02,320,456
1A-C04,306,414
1A-C12,308,307
1A-C16,316,250
1A-C20,311,196
1A-C22,306,166
1A-C24,310,145
1A-C26,310,111
1A-C25,280,113
1A-C23,273,141
1A-C21,281,168
1A-C19,279,195
1A-C17,277,223
1A-C11,271,305
1A-C09,281,346
1A-C07,278,374
1A-C05,281,402
1A-B02,275,450
1A-B04,260,426
1A-B06,263,400
1A-B08,260,376
1A-B10,261,348
1A-B12,262,320
1A-B14,261,293
1A-B16,269,250
1A-B18,259,222
1A-B20,266,196
1A-B22,262,167
1A-B24,263,140
1A-B26,260,114
1A-B25,230,113
1A-B23,229,140
1A-B21,229,165
1A-B19,235,193
1A-B17,231,225
1A-B11,231,307
1A-B09,230,348
1A-B07,231,376
1A-B05,229,403
1A-B01,230,439
1A-A02,214,439
1A-A06,214,402
1A-A08,214,375
1A-A10,215,344
1A-A12,214,308
1A-A16,224,248
1A-A18,214,221
1A-A20,214,193
1A-A22,215,169
1A-A24,215,137
1A-A26,210,111
1A-A23,180,142
1A-A21,182,166
1A-A19,180,198
1A-A17,188,235
1A-A15,182,262
1A-A13,184,289
1A-A11,187,314
1A-A09,182,340
1A-A07,182,387
1A-A05,178,416
1A-A03,183,440
1A-A01,182,471
1CON-039,193,582
1CON-038,221,586
1CON-037,254,595
1CON-036,329,606
1CON-035,353,607
1CON-034,372,613
1CON-032,408,625
1CON-030,433,626
1CON-029,472,622
1CON-028,542,627
1CON-026,581,628
1CON-024,624,628
1CON-022,645,630
1CON-020,691,624
1CON-018,718,626
1CON-016,761,621
1CON-014,785,614
1CON-012,833,613
1CON-010,861,610
1CON-007,1085,620
1CON-006,1117,613
1CON-005,1155,626
1CON-004,1188,617
1CON-003,1219,619
1CON-002,1281,619
1CON-001,1311,621
1CON-057,986,547
1CON-058,933,554
1CON-055,740,578
1CON-054,636,562
1CON-053,556,556
1CON-051,450,583
1CON-052,351,542
