booth_code,x,y
3F-F15,626,1260
3F-F16,639,1216
3F-F17,654,1258
3F-F19,686,1260
3F-F20,686,1216
3F-F21,717,1264
3F-F22,719,1223
3F-F27,790,1258
3F-F29,821,1266
3F-F30,821,1212
3F-F31,847,1260
3F-F32,850,1221
3F-F33,879,1262
3F-F34,885,1219
3F-F35,901,1258
3F-F36,905,1219
3F-F37,934,1262
3F-F41,987,1264
3F-F42,990,1216
3F-F43,1014,1260
3F-F44,1021,1219
3F-E04,462,1288
3F-E06,490,1293
3F-E01,430,1330
3F-E03,455,1330
3F-E05,484,1327
3F-E07,521,1327
3F-E10,552,1286
3F-E08,513,1290
3F-E09,550,1334
3F-E12,575,1286
3F-E11,579,1332
3F-E15,625,1327
3F-E16,626,1286
3F-E17,655,1336
3F-E18,657,1284
3F-E19,685,1327
3F-E20,690,1286
3F-E21,708,1323
3F-E22,717,1286
3F-E25,761,1325
3F-E26,781,1284
3F-E27,792,1327
3F-E29,827,1332
3F-E30,819,1282
3F-E32,845,1284
3F-E33,883,1332
3F-E34,883,1286
3F-E35,907,1330
3F-E36,909,1284
3F-E38,934,1286
3F-E39,954,1330
3F-E40,960,1288
3F-E41,990,1330
3F-E42,996,1288
3F-E43,1018,1330
3F-E44,1020,1288
3F-D02,430,1354
3F-D01,435,1395
3F-D03,464,1397
3F-D04,459,1356
3F-D05,488,1397
3F-D06,488,1354
3F-D07,513,1395
3F-D08,515,1351
3F-D09,568,1391
3F-D10,550,1351
3F-D12,579,1356
3F-D15,639,1391
3F-D16,628,1354
3F-D18,654,1356
3F-D19,683,1397
3F-D20,679,1351
3F-D21,719,1397
3F-D22,712,1354
3F-D25,767,1395
3F-D26,767,1354
3F-D27,796,1395
3F-D28,790,1351
3F-D29,818,1395
3F-D30,819,1351
3F-D31,843,1395
3F-D32,850,1349
3F-D33,883,1399
3F-D34,878,1349
3F-D35,909,1395
3F-D36,910,1354
3F-D39,950,1395
3F-D40,952,1356
3F-D41,987,1395
3F-D42,980,1351
3F-D43,1025,1397
3F-D44,1018,1356
3F-C02,446,1421
3F-C01,444,1456
3F-C05,484,1462
3F-C06,490,1417
3F-C07,517,1458
3F-C08,515,1421
3F-C09,550,1460
3F-C15,625,1456
3F-C16,621,1421
3F-C17,652,1456
3F-C18,650,1417
3F-C19,694,1456
3F-C20,699,1419
3F-C27,816,1460
3F-C30,819,1417
3F-C31,845,1462
3F-C32,850,1419
3F-C33,876,1458
3F-C34,881,1419
3F-C35,899,1460
3F-C36,905,1421
3F-C41,987,1462
3F-C43,1021,1460
3F-C44,1023,1419
3F-B02,430,1488
3F-B01,442,1534
3F-B04,461,1484
3F-B05,488,1528
3F-B06,499,1486
3F-B07,512,1528
3F-B09,548,1532
3F-B10,554,1488
3F-B11,579,1530
3F-B12,579,1488
3F-B15,625,1525
3F-B16,621,1484
3F-B17,648,1525
3F-B18,657,1486
3F-B19,688,1534
3F-B20,688,1488
3F-B21,717,1530
3F-B22,714,1486
3F-B25,761,1530
3F-B26,763,1488
3F-B27,794,1528
3F-B28,797,1480
3F-B29,819,1530
3F-B30,832,1484
3F-B31,850,1536
3F-B33,878,1530
3F-B34,879,1486
3F-B35,909,1532
3F-B36,912,1488
3F-B39,956,1530
3F-B41,987,1528
3F-B43,1016,1534
3F-B44,1021,1486
3F-A44,1025,1556
3F-A01,435,1604
3F-A02,428,1552
3F-A03,459,1597
3F-A04,461,1554
3F-A05,490,1599
3F-A06,486,1556
3F-A07,519,1604
3F-A08,512,1547
3F-A09,544,1602
3F-A10,548,1556
3F-A11,579,1602
3F-A12,579,1552
3F-A15,621,1595
3F-A16,625,1552
3F-A17,654,1595
3F-A18,652,1549
3F-A19,681,1597
3F-A20,685,1556
3F-A21,717,1595
3F-A22,714,1547
3F-A25,767,1606
3F-A26,757,1558
3F-A27,801,1597
3F-A37,989,1597
3F-A33,881,1608
3F-A36,907,1558
3F-A34,887,1558
3F-A32,841,1554
3F-A31,854,1599
3F-A30,816,1554
3F-A29,821,1602
3F-A28,796,1556
