NAME_KR,NAME_EN,DESCRIPTION_KR,DESCRIPTION_EN,KEYWORDS_KR,KEYWORDS_EN,IMAGE_URL,COMPANY_NAME_EN,INDUSTRY_NAME_KR,INDUSTRY_NAME_EN
COEUS 100cm 4 Blade 1600 LED Holographic Projector Big Size 3D LED Fan for Indoor Outdoor for Halloween Shop Hologram Machine,COEUS 100cm 4 Blade 1600 LED Holographic Projector Big Size 3D LED Fan for Indoor Outdoor for Halloween Shop Hologram Machine,COEUS 100cm 4 Blade 1600 LED Holographic Projector Big Size 3D LED Fan for Indoor Outdoor for Halloween Shop Hologram Machine,COEUS 100cm 4 Blade 1600 LED Holographic Projector Big Size 3D LED Fan for Indoor Outdoor for Halloween Shop Hologram Machine,,,https://sourcing-media.hktdc.com/product-original/COEUS-20100cm-204-20Blade-201600-20LED-20Holographic-20Projector-20Big-20Size-203D-20LED-20Fan-20for-20Indoor-20Outdoor-20for-20Halloween-20Shop-20Hologram-20Machine/815653134f2b42c78e74e5b894468361; https://sourcing-media.hktdc.com/product-original/COEUS-20100cm-204-20Blade-201600-20LED-20Holographic-20Projector-20Big-20Size-203D-20LED-20Fan-20for-20Indoor-20Outdoor-20for-20Halloween-20Shop-20Hologram-20Machine/b3004fab7d934241a7f60d62ffe54e59; https://sourcing-media.hktdc.com/product-original/COEUS-20100cm-204-20Blade-201600-20LED-20Holographic-20Projector-20Big-20Size-203D-20LED-20Fan-20for-20Indoor-20Outdoor-20for-20Halloween-20Shop-20Hologram-20Machine/837d9abe63fe4786a84e47dc48dd524e; https://sourcing-media.hktdc.com/product-original/COEUS-20100cm-204-20Blade-201600-20LED-20Holographic-20Projector-20Big-20Size-203D-20LED-20Fan-20for-20Indoor-20Outdoor-20for-20Halloween-20Shop-20Hologram-20Machine/7d9d3a9a03d54b239161bf1355cec651; https://sourcing-media.hktdc.com/product-original/COEUS-20100cm-204-20Blade-201600-20LED-20Holographic-20Projector-20Big-20Size-203D-20LED-20Fan-20for-20Indoor-20Outdoor-20for-20Halloween-20Shop-20Hologram-20Machine/d0e6e12321a74078aa8b08946c5caef3; https://sourcing-media.hktdc.com/product-original/COEUS-20100cm-204-20Blade-201600-20LED-20Holographic-20Projector-20Big-20Size-203D-20LED-20Fan-20for-20Indoor-20Outdoor-20for-20Halloween-20Shop-20Hologram-20Machine/b51f0c816e89408fa4558435dd8c222f; /static/images/product-default/product-thumbnail.jpg,"Dongguan Ruyuan Intelligent Technology Co., Ltd","Cloud Solution, Smart Vending Machine, Holographic Display, Interactive Display; Full application scenarios nake-eye 3D holographic screen +3D video source + customized services one-stop nake-eye 3D solution; OEM","Cloud Solution, Smart Vending Machine, Holographic Display, Interactive Display; Full application scenarios nake-eye 3D holographic screen +3D video source + customized services one-stop nake-eye 3D solution; OEM"
Wireless Transceiver,Wireless Transceiver,1，无线收发器2，发射电源：小于25 mW; 3，接收灵敏度：-95dB; 4，系统频率响应：30Hz-18kHz; 5，延迟：小于3ms; 6，抽样率：48kHz; 7，信噪比：90dB; 8，失真：小于0.5 TDH 9，动态范围：大于90dB; 10，工作电流：发射器：小于90mA，接收器：小于110mA; 11，变速箱距离：直线距离50m 12，适用于各种仪器，例如：电吉他，电钢琴，电动贝斯和电气风乐器,1，无线收发器2，发射电源：小于25 mW; 3，接收灵敏度：-95dB; 4，系统频率响应：30Hz-18kHz; 5，延迟：小于3ms; 6，抽样率：48kHz; 7，信噪比：90dB; 8，失真：小于0.5 TDH 9，动态范围：大于90dB; 10，工作电流：发射器：小于90mA，接收器：小于110mA; 11，变速箱距离：直线距离50m 12，适用于各种仪器，例如：电吉他，电钢琴，电动贝斯和电气风乐器,,,,"Guangdong Konix Technology Co.,Ltd","Musical Instrument; Konix Technology Co., Ltd. was established in 2002, located in Qingxi Town, Dongguan City.which focuses on the innovation and development of portable musical instruments, Stringless Guitar, roll up pianos, electric drum kits, wind instruments; OEM, ODM","Musical Instrument; Konix Technology Co., Ltd. was established in 2002, located in Qingxi Town, Dongguan City.which focuses on the innovation and development of portable musical instruments, Stringless Guitar, roll up pianos, electric drum kits, wind instruments; OEM, ODM"
5 channel full range class D amplfier with IPX67 waterproof class,5 channel full range class D amplfier with IPX67 waterproof class,"5 channel full range class D amplfier with IPX67 waterproof class with BT controller; 4x65W +1x300W @ 4ohms, 1% THD,14.4V; 4x100W+ 1X500w@2ohms, 1% THD,14.4V; Dimension: 328mm (L)X 115mm( W) X 51mm(H)","5 channel full range class D amplfier with IPX67 waterproof class with BT controller; 4x65W +1x300W @ 4ohms, 1% THD,14.4V; 4x100W+ 1X500w@2ohms, 1% THD,14.4V; Dimension: 328mm (L)X 115mm( W) X 51mm(H)",,,,Hangzhou Newsources Electronics Company Limited,"Car Subwoofer, Car Amplifiers, Car Audio Electronics; Car Audio Amplifiers and Bluetooth Products, Powersport Amplifier, Signal Processors and Bluetooth Controller, 12V Accessories, Power Inverter; OEM, ODM","Car Subwoofer, Car Amplifiers, Car Audio Electronics; Car Audio Amplifiers and Bluetooth Products, Powersport Amplifier, Signal Processors and Bluetooth Controller, 12V Accessories, Power Inverter; OEM, ODM"
Multicolor Paint Socket,Multicolor Paint Socket,Multicolor Paint Socket,Multicolor Paint Socket,,,,Ningbo Aoboer Electric Appliance Co Ltd,Connector; Electric Connection; OEM,Connector; Electric Connection; OEM
Mixing Power Amplifier,Mixing Power Amplifier,This is a mixing power amplifier with highly strong construction. It features a professional and user-friendly control panel for easy operation. This device is finely engineered to deliver superior and dependable performance.,This is a mixing power amplifier with highly strong construction. It features a professional and user-friendly control panel for easy operation. This device is finely engineered to deliver superior and dependable performance.,,,,"Ningbo Cooma Acoustics Co., Ltd.","Public Address System, Speaker, Amplifier, Loudspeaker, Wireless Speaker, Audio Speaker, Hi-Fi Equipment, AM / FM Radio, Subwoofer, Home Theater; public address systems and intelligent audio and video, mainly producing ceiling speakers, wall speakers, column speakers, Bluetooth speakers, power amplifiers, mixer amplifiers and other public broadcast peripherals and intelligent speakers.; OBM, ODM, OEM","Public Address System, Speaker, Amplifier, Loudspeaker, Wireless Speaker, Audio Speaker, Hi-Fi Equipment, AM / FM Radio, Subwoofer, Home Theater; public address systems and intelligent audio and video, mainly producing ceiling speakers, wall speakers, column speakers, Bluetooth speakers, power amplifiers, mixer amplifiers and other public broadcast peripherals and intelligent speakers.; OBM, ODM, OEM"
"15"" Battery powered speaker","15"" Battery powered speaker","Frequency response: 65-18KHz; SPL Max: 112dB; Power: RMS(36W+36W)/Program power(72W+72W)/Peak Power(144W+144W); Input: TRS*3, USB, SD, Bluetooth, RCA stereo*1; Output: RCA stereo*1; Driver: Woofer 15""*1,  Tweeter: 1""*1; Cabinet: PP; Grille: Steel with black powder coat","Frequency response: 65-18KHz; SPL Max: 112dB; Power: RMS(36W+36W)/Program power(72W+72W)/Peak Power(144W+144W); Input: TRS*3, USB, SD, Bluetooth, RCA stereo*1; Output: RCA stereo*1; Driver: Woofer 15""*1,  Tweeter: 1""*1; Cabinet: PP; Grille: Steel with black powder coat",,,,"Ningbo Lisound Audio Equipment Co., Ltd.","Subwoofer, Loudspeaker, Amplifier, Hi-Fi Equipment, Speaker, MP3 Player, Public Address System, Audio Speaker; Design,Manufacture and sale of DC voltage regulators, AC voltage regulators, household transformers, loudspeakers, speakers, audio power amplifiers and mixers ;
Manufacture of stamping hardware; Others, OEM","Subwoofer, Loudspeaker, Amplifier, Hi-Fi Equipment, Speaker, MP3 Player, Public Address System, Audio Speaker; Design,Manufacture and sale of DC voltage regulators, AC voltage regulators, household transformers, loudspeakers, speakers, audio power amplifiers and mixers ;
Manufacture of stamping hardware; Others, OEM"
PongBot Pace S Pro,PongBot Pace S Pro,"Pace S Pro is a groundbreaking AI-powered tennis ball machine that redefines professional training with pro-level speed, precision, and intelligence. Delivering shots up to 80 mph with 60 rps spin and a 1.5-second spin switch, it replicates real match intensity. Equipped with the world’s first Movement Tracking system, it analyzes your positioning and adapts in real time for a truly personalized experience. With the NTRP 1.0–7.0 Match Challenge, you can test yourself against AI-calibrated opponents at any level, while over 564 customizable drills let you tailor every session to your goals. Offering up to 8 hours of continuous play and seamless app and remote control, Pace S Pro brings the power of true AI coaching straight to your court.","Pace S Pro is a groundbreaking AI-powered tennis ball machine that redefines professional training with pro-level speed, precision, and intelligence. Delivering shots up to 80 mph with 60 rps spin and a 1.5-second spin switch, it replicates real match intensity. Equipped with the world’s first Movement Tracking system, it analyzes your positioning and adapts in real time for a truly personalized experience. With the NTRP 1.0–7.0 Match Challenge, you can test yourself against AI-calibrated opponents at any level, while over 564 customizable drills let you tailor every session to your goals. Offering up to 8 hours of continuous play and seamless app and remote control, Pace S Pro brings the power of true AI coaching straight to your court.",,,,Pongbot Limited,"Motion Sensor, Entertainment Robot; Pongbot Tennis Pace S Pro, Pongbot Table Tennis Nova S Pro; OBM","Motion Sensor, Entertainment Robot; Pongbot Tennis Pace S Pro, Pongbot Table Tennis Nova S Pro; OBM"
火星美女机器人,火星美女机器人,"Shenzhen DX Intech Technology Co.，Ltd . is a globally leading enterprise integrating the research, development, manufacturing, and sales of humanoid robots. It is recognized as a Specialized and Sophisticated Enterprise in Shenzhen and a National High-Tech Enterprise.; The Mars Beauty Robot is the core product of Shenzhen DX Intech Technology Co.，Ltd . It is a powerful tool for attracting traffic, providing consultations, welcoming guests, offering guided tours, and delivering explanations — developed over five years with tens of millions in investment.","Shenzhen DX Intech Technology Co.，Ltd . is a globally leading enterprise integrating the research, development, manufacturing, and sales of humanoid robots. It is recognized as a Specialized and Sophisticated Enterprise in Shenzhen and a National High-Tech Enterprise.; The Mars Beauty Robot is the core product of Shenzhen DX Intech Technology Co.，Ltd . It is a powerful tool for attracting traffic, providing consultations, welcoming guests, offering guided tours, and delivering explanations — developed over five years with tens of millions in investment.",,,,"Shenzhen DX Intech Technology Co., Ltd","Educational Robot, Social Robot, Association Service & Government Organisation, Humanoid Robot, Entertainment Robot; The Mars beauty Robot is the core product of Shenzhen DX Intech 
 Technology Co., Let. It is a powerful tool for attracting traffic,providing consultations,welcoming guests,offering guided tours,and delivering explanations.; OBM","Educational Robot, Social Robot, Association Service & Government Organisation, Humanoid Robot, Entertainment Robot; The Mars beauty Robot is the core product of Shenzhen DX Intech 
 Technology Co., Let. It is a powerful tool for attracting traffic,providing consultations,welcoming guests,offering guided tours,and delivering explanations.; OBM"
Inspection Camera,Inspection Camera,"-------------------------------------------------------------; Product Feature; -------------------------------------------------------------; -  The camera probe is storaged in main unit. Portable size, easier to carry; -  Flashlight lighting function (CERR LED 1W), lens tube has 4 white LED dual lighting function; -  Camera function, built-in storage memory IC can store up to 30 photos.; -  2.5“LCD, Maximum to 4 Times Zoom Function.; -------------------------------------------------------------; Technical data; -------------------------------------------------------------; -; LCD Screen size 2.5""; LCD Resolution 320(W) X 240 (H)  Pixels; Lens sensor resolution 640 X480 Pixels; Camera Head Φ8.0mm; Depth of field 3cm - Infinite; Lens View angle 54°; Camera Illumination 4pcs  0603  White  LEDs,; Flashlight Illumination 1W  CREE  LED; -------------------------------------------------------------; Standard data; -------------------------------------------------------------; Ambient/Operation temperature 0-45℃; Storage temperature -10 ℃ ～ + 50℃; Operating humidity 15-85%RH; Storage humidity 15-85%RH; Weight without accessories Approx 155gm; Probe  leugth 45cm +/-2cm; Waterproof level IP67 (Camera head & Probe Only); Zoom Maximum to 4 Times; Camera Support; Rotate image Support; Storage 30 Photos; Recording NO Support; SD  Slot NO Support; AV  Out NO Support; Accessories Hook / Magnet / Mirror; Power by 4 X 1.5V AAA; Power Consumption (LCD + Camera) 250mA; Power Consumption (Flashlight) 400mA; Operating time:; Main unit with flashlight turn on 40min; Main unit without flashlight turn on 175min","-------------------------------------------------------------; Product Feature; -------------------------------------------------------------; -  The camera probe is storaged in main unit. Portable size, easier to carry; -  Flashlight lighting function (CERR LED 1W), lens tube has 4 white LED dual lighting function; -  Camera function, built-in storage memory IC can store up to 30 photos.; -  2.5“LCD, Maximum to 4 Times Zoom Function.; -------------------------------------------------------------; Technical data; -------------------------------------------------------------; -; LCD Screen size 2.5""; LCD Resolution 320(W) X 240 (H)  Pixels; Lens sensor resolution 640 X480 Pixels; Camera Head Φ8.0mm; Depth of field 3cm - Infinite; Lens View angle 54°; Camera Illumination 4pcs  0603  White  LEDs,; Flashlight Illumination 1W  CREE  LED; -------------------------------------------------------------; Standard data; -------------------------------------------------------------; Ambient/Operation temperature 0-45℃; Storage temperature -10 ℃ ～ + 50℃; Operating humidity 15-85%RH; Storage humidity 15-85%RH; Weight without accessories Approx 155gm; Probe  leugth 45cm +/-2cm; Waterproof level IP67 (Camera head & Probe Only); Zoom Maximum to 4 Times; Camera Support; Rotate image Support; Storage 30 Photos; Recording NO Support; SD  Slot NO Support; AV  Out NO Support; Accessories Hook / Magnet / Mirror; Power by 4 X 1.5V AAA; Power Consumption (LCD + Camera) 250mA; Power Consumption (Flashlight) 400mA; Operating time:; Main unit with flashlight turn on 40min; Main unit without flashlight turn on 175min",,,,"Teamforce Co., Ltd.","Electronic Measuring Device, Computer Peripherals & Accessory; Inspection borescope camera, Thermal camera; ODM","Electronic Measuring Device, Computer Peripherals & Accessory; Inspection borescope camera, Thermal camera; ODM"
HDMI 3 port Switch | 3 in 1 out | 8K@60Hz/|4K@240Hz | 48Gbps | HD2-316X,HDMI 3 port Switch | 3 in 1 out | 8K@60Hz/|4K@240Hz | 48Gbps | HD2-316X,"Features:; • Support HDMI 2.1 (8K) high resolution; • Saving Power (20mA), No external power supply required; • Support Video Data Rate 48Gbps; • Fastest video output time 3~4 seconds when switching to another input; • Support 8K@60Hz / 4K@240Hz, 165Hz, 144Hz, 120Hz, 60Hz high frame rate; • Support Dynamic HDR; • Support two power supply:Power by HDMI(source) or External USB-C power; • Support CEC(pass through); • HDCP 2.3 compliant; • Plug and play, no audio and video delay; • Manual control / Remote Control; Overview:; The HD2-316X HDMI® Switch is a versatile solution for connecting three media sources to a single display, allowing seamless switching between them. It is HDMI® 2.1 and HDCP 2.3 compliant supporting video resolutions up to 8K@60Hz. It also supports 4K@165/144/120Hz and 1080p@240Hz. With 48Gbps bandwidth and HDR support, it ensures stunning visuals. CEC offers flexible control of connected devices, and the included remote allows source switching without touching the BK-301. Its compact, plug-and-play design is ideal for personal or commercial setups.; 🔺Supports HDMI 2.1 with ultra-high resolutions up to 8K@60Hz and 4K@240Hz, 144Hz, 120Hz 🔺Easily switch between game consoles, streaming devices, and Blu-ray players with a single button—maximize your entertainment setup 🔺HDCP 2.3 compliant, with support for HDR and Dolby Atmos for stunning visual and audio performance 🔺CEC support for synchronized control via a single HDMI cable 🔺Compact and lightweight design, ideal for gaming desks and home entertainment setups 🔺Includes remote control for convenient source switching from a distance; Immerse yourself in the full sensory experience brought by PS5 and gaming peripherals—feel every moment of thrill and excitement.; Stunningly Smooth 4K@120–240Hz Display Enjoy every fast-moving scene in games, movies, and sports without blur. With refresh rates up to 240Hz, this switch is built for serious gamers and visual perfectionists. Reduced latency, seamless visuals—designed for the ultimate eye comfort.; Experience next-gen switching with the HD2-316X HDMI 2.1 8K switch. Support for ultra-smooth 4K@240Hz gaming, lag-free performance, and plug-and-play power via HDMI—no external power needed. Connect 3 sources, switch instantly.; Manual & Remote Switching Modes Dual Switching Options for Versatile Use Equipped with both manual and remote switching, the HD2-316X fits perfectly in gaming setups or home theater environments—adaptable for any space.; Ultra-Low Power. Cool & Efficient. Power-Saving Design / Fast Switching; With a new-generation chipset and precision circuitry, HD2-316X consumes less than 0.1W (20mA) at full 8K@60 load—no external power adapter required. Enjoy a cleaner desktop and faster performance. Switching speed is 50% faster than other brands, reducing display delay and wait time.","Features:; • Support HDMI 2.1 (8K) high resolution; • Saving Power (20mA), No external power supply required; • Support Video Data Rate 48Gbps; • Fastest video output time 3~4 seconds when switching to another input; • Support 8K@60Hz / 4K@240Hz, 165Hz, 144Hz, 120Hz, 60Hz high frame rate; • Support Dynamic HDR; • Support two power supply:Power by HDMI(source) or External USB-C power; • Support CEC(pass through); • HDCP 2.3 compliant; • Plug and play, no audio and video delay; • Manual control / Remote Control; Overview:; The HD2-316X HDMI® Switch is a versatile solution for connecting three media sources to a single display, allowing seamless switching between them. It is HDMI® 2.1 and HDCP 2.3 compliant supporting video resolutions up to 8K@60Hz. It also supports 4K@165/144/120Hz and 1080p@240Hz. With 48Gbps bandwidth and HDR support, it ensures stunning visuals. CEC offers flexible control of connected devices, and the included remote allows source switching without touching the BK-301. Its compact, plug-and-play design is ideal for personal or commercial setups.; 🔺Supports HDMI 2.1 with ultra-high resolutions up to 8K@60Hz and 4K@240Hz, 144Hz, 120Hz 🔺Easily switch between game consoles, streaming devices, and Blu-ray players with a single button—maximize your entertainment setup 🔺HDCP 2.3 compliant, with support for HDR and Dolby Atmos for stunning visual and audio performance 🔺CEC support for synchronized control via a single HDMI cable 🔺Compact and lightweight design, ideal for gaming desks and home entertainment setups 🔺Includes remote control for convenient source switching from a distance; Immerse yourself in the full sensory experience brought by PS5 and gaming peripherals—feel every moment of thrill and excitement.; Stunningly Smooth 4K@120–240Hz Display Enjoy every fast-moving scene in games, movies, and sports without blur. With refresh rates up to 240Hz, this switch is built for serious gamers and visual perfectionists. Reduced latency, seamless visuals—designed for the ultimate eye comfort.; Experience next-gen switching with the HD2-316X HDMI 2.1 8K switch. Support for ultra-smooth 4K@240Hz gaming, lag-free performance, and plug-and-play power via HDMI—no external power needed. Connect 3 sources, switch instantly.; Manual & Remote Switching Modes Dual Switching Options for Versatile Use Equipped with both manual and remote switching, the HD2-316X fits perfectly in gaming setups or home theater environments—adaptable for any space.; Ultra-Low Power. Cool & Efficient. Power-Saving Design / Fast Switching; With a new-generation chipset and precision circuitry, HD2-316X consumes less than 0.1W (20mA) at full 8K@60 load—no external power adapter required. Enjoy a cleaner desktop and faster performance. Switching speed is 50% faster than other brands, reducing display delay and wait time.",,,https://sourcing-media.hktdc.com/product-original/HDMI-203-20port-20Switch-20-203-20in-201-20out-20-208K-60Hz-4K-240Hz-20-2048Gbps-20-20HD2-316X/e5d0ec2e4ad34f34a09618bdbac6f7f5; https://sourcing-media.hktdc.com/product-original/HDMI-203-20port-20Switch-20-203-20in-201-20out-20-208K-60Hz-4K-240Hz-20-2048Gbps-20-20HD2-316X/a8aaabaa37354db7b14f47afafd8eeae; https://sourcing-media.hktdc.com/product-original/HDMI-203-20port-20Switch-20-203-20in-201-20out-20-208K-60Hz-4K-240Hz-20-2048Gbps-20-20HD2-316X/1d2ec028f3f34cb889b73a61e888a6b7; https://sourcing-media.hktdc.com/product-original/HDMI-203-20port-20Switch-20-203-20in-201-20out-20-208K-60Hz-4K-240Hz-20-2048Gbps-20-20HD2-316X/5a079201b9f5412086e4b3f3dceddcb4; https://sourcing-media.hktdc.com/product-original/HDMI-203-20port-20Switch-20-203-20in-201-20out-20-208K-60Hz-4K-240Hz-20-2048Gbps-20-20HD2-316X/4920b3c647f54385954e176f40ad8b47,Trans Electric Co Ltd,"Bluetooth Device & Accessories, Computer Peripherals & Accessory, Wireless HDMI Device; We manufacture Digital TV Antenna, 4G&5G External Antenna ,HDMI switcher, HDMI Splitter, HDMI Audio extractors, Bluetooth Transmitter and Receiver, KVM Switch, Wireless HDMI Audio and Video extenders; ODM, OEM","Bluetooth Device & Accessories, Computer Peripherals & Accessory, Wireless HDMI Device; We manufacture Digital TV Antenna, 4G&5G External Antenna ,HDMI switcher, HDMI Splitter, HDMI Audio extractors, Bluetooth Transmitter and Receiver, KVM Switch, Wireless HDMI Audio and Video extenders; ODM, OEM"
Industry Timer,Industry Timer,Industry Timer,Industry Timer,,,,"Zhejiang Shuangyang Group Co., Ltd.","Electrical Wire & Cable, Electrical Socket, Connector; Timer Socket / Extension Cord / Cable Reel / Plug and Socket / Cable /Wire; OEM","Electrical Wire & Cable, Electrical Socket, Connector; Timer Socket / Extension Cord / Cable Reel / Plug and Socket / Cable /Wire; OEM"
OSFP 400G to 8* SFP56 50G DAC,OSFP 400G to 8* SFP56 50G DAC,"Zhaolong OSFP (Octal Small Form Factor)-copper-assembly is embedded with eight high speed electrical lanes with 28G NRZ and 56G PAM-4 signaling protocols per channel, which can provide 200G( 8X 28G) and 400G(8X 56G PAM-4) total bandwidth to meet the needs; FEATURES AND BENEFITS Compliant with IEEE 802.3cd (400GBASE-CR8) Standard Compliant with IEEE 802.3bj (100GBASE-CR4) Standard Compliant with IEEE 802.3by (25 Ethernet) Standard Data Rate : NRZ 28G & 56G PAM-4 Per Channel Total Bandwidth 400 Gbps(8X 56G PAM-4) Interface  Compliant with OSFP MSA Low Power Consumption < 0.5W (Passive) Support Wire AWG : 32/ 30 / 28/ 27 Support Length (Passive DAC) : 0.5- 3.0 Meter EEPROM Content follow CMIS Standard and can be customized LSZH Products Available TARGET MARKET 400G/200G Ethernet 8x InfiniBand™  EDR,HDR Fibre Channel Storage, Switch, & RAID Systems High-Performance Computing (HPC) Network Interface Cards (NIC's) Telecommunication Equipment Data Center and Enterprise Storage Systems","Zhaolong OSFP (Octal Small Form Factor)-copper-assembly is embedded with eight high speed electrical lanes with 28G NRZ and 56G PAM-4 signaling protocols per channel, which can provide 200G( 8X 28G) and 400G(8X 56G PAM-4) total bandwidth to meet the needs; FEATURES AND BENEFITS Compliant with IEEE 802.3cd (400GBASE-CR8) Standard Compliant with IEEE 802.3bj (100GBASE-CR4) Standard Compliant with IEEE 802.3by (25 Ethernet) Standard Data Rate : NRZ 28G & 56G PAM-4 Per Channel Total Bandwidth 400 Gbps(8X 56G PAM-4) Interface  Compliant with OSFP MSA Low Power Consumption < 0.5W (Passive) Support Wire AWG : 32/ 30 / 28/ 27 Support Length (Passive DAC) : 0.5- 3.0 Meter EEPROM Content follow CMIS Standard and can be customized LSZH Products Available TARGET MARKET 400G/200G Ethernet 8x InfiniBand™  EDR,HDR Fibre Channel Storage, Switch, & RAID Systems High-Performance Computing (HPC) Network Interface Cards (NIC's) Telecommunication Equipment Data Center and Enterprise Storage Systems",,,,"Zhejiang Zhaolong Interconnect Technoloy Co., Ltd.","IoT, Perimeter Protection System, Artificial Intelligence System, Smart Home, Satellite Equipment; Zhaolong Interconnect is with industry-leading advantages in design, research and development for LAN cable(cat3,cat5,cat5e,cat6,cat6A,cat7,cat7A,cat8), high speed cables, industry cables, and also cable system products.; OEM, ODM","IoT, Perimeter Protection System, Artificial Intelligence System, Smart Home, Satellite Equipment; Zhaolong Interconnect is with industry-leading advantages in design, research and development for LAN cable(cat3,cat5,cat5e,cat6,cat6A,cat7,cat7A,cat8), high speed cables, industry cables, and also cable system products.; OEM, ODM"
Amplifier Wiring Kit,Amplifier Wiring Kit,Amplifier Wiring Kit,Amplifier Wiring Kit,,,,"Changzhou Ocean Electronic Co., Ltd.","Car Amplifiers, Car Audio Electronics, Car Subwoofer; Amplifier Wiring Kit; OEM","Car Amplifiers, Car Audio Electronics, Car Subwoofer; Amplifier Wiring Kit; OEM"
EXPLOSION PROOF HANDHELD FLASHLIGHT,EXPLOSION PROOF HANDHELD FLASHLIGHT,"The Explosion Proof portable Flashlight PRO DS-10 is designed with three type of light output for Emergency or industrial environments use, DS-10 EX-flashlight pro is well tested to be able to use underwater 3M and passed 4M drop test. Suitable for marine, gas & oil industry.","The Explosion Proof portable Flashlight PRO DS-10 is designed with three type of light output for Emergency or industrial environments use, DS-10 EX-flashlight pro is well tested to be able to use underwater 3M and passed 4M drop test. Suitable for marine, gas & oil industry.",,,,Day Sun Technology Ltd.,"Lanterns & Flashlights - B/O; Main Products:Intrinsically Safe Flashlights,Industrial/Outdoor Flashlights
Certification: UL,ATEX,IECEx,CSA,MSHA,RoHS,REACH
Target Markets:Global Customized Flashlights OEM/ODM; OBM, ODM, OEM, Others","Lanterns & Flashlights - B/O; Main Products:Intrinsically Safe Flashlights,Industrial/Outdoor Flashlights
Certification: UL,ATEX,IECEx,CSA,MSHA,RoHS,REACH
Target Markets:Global Customized Flashlights OEM/ODM; OBM, ODM, OEM, Others"
"12"" Subwoofer Enclosure","12"" Subwoofer Enclosure","12"" Subwoofer Enclosure","12"" Subwoofer Enclosure",,,,Dentaly Electronics (Jiaxing) Company Limited,"Car Amplifiers; Dentaly; ODM, OEM","Car Amplifiers; Dentaly; ODM, OEM"
Micro system/Shelf system,Micro system/Shelf system,">Powerfull 2.0 Micro System; >Compatible CD/CD-R/MP3 disc; >Bluetooth Wirelessly Streams Music; >PLL FM tuner with 30 preset stations; >USB Reader on front panel; >3.5mm AUX-IN jack on front panel; >EQ(Live , Dance , Pop , Rock ,Jazz , Classic); >LED display; >Power output: 100W RMS; >Full function remote control; >Option function: DAB Radio",">Powerfull 2.0 Micro System; >Compatible CD/CD-R/MP3 disc; >Bluetooth Wirelessly Streams Music; >PLL FM tuner with 30 preset stations; >USB Reader on front panel; >3.5mm AUX-IN jack on front panel; >EQ(Live , Dance , Pop , Rock ,Jazz , Classic); >LED display; >Power output: 100W RMS; >Full function remote control; >Option function: DAB Radio",,,,"Dongguan Yiertek Co., Ltd.","Subwoofer, Digital Audio System, Audio Speaker, Turntable, AM / FM Radio, Hi-Fi Equipment; Turntable, Micro system, Bluetooth speaker , Party speaker ,Internet Radio , DAB Radio; OEM, ODM","Subwoofer, Digital Audio System, Audio Speaker, Turntable, AM / FM Radio, Hi-Fi Equipment; Turntable, Micro system, Bluetooth speaker , Party speaker ,Internet Radio , DAB Radio; OEM, ODM"
Karaoke Power Amplifiers,Karaoke Power Amplifiers,Karaoke Power Amplifiers,Karaoke Power Amplifiers,,,,"Enping Fangge Acoustics Technology Co., Ltd.","Microphone, Wireless Microphone; Our company is a professional factory producing wire wireless microphone  meeting microphone karaoke amplifier professional amplifier mixer sound box and peripheral equipments.; ODM, OEM","Microphone, Wireless Microphone; Our company is a professional factory producing wire wireless microphone  meeting microphone karaoke amplifier professional amplifier mixer sound box and peripheral equipments.; ODM, OEM"
5 burner gas hob,5 burner gas hob,"1. High Heat Output : This 2 burner tempered glass gas cooker is powered by with high quality ignition, so there is no need for cumbersome start-up and it can heats up quickly.","1. High Heat Output : This 2 burner tempered glass gas cooker is powered by with high quality ignition, so there is no need for cumbersome start-up and it can heats up quickly.",,,,"Foshan Shunde Cheff Electric Appliances Co.,LTD","Electric Coffee Maker, Induction Cooker; Foshan Shunde Cheff Electric Appliances Co.,Ltd., founded in 2014，is a production enterprise owning export right. As business’ development and expansion, Cheff relocated to floor 6th-7th Jilong Zhizao Yuan Industry Area,; OEM, ODM","Electric Coffee Maker, Induction Cooker; Foshan Shunde Cheff Electric Appliances Co.,Ltd., founded in 2014，is a production enterprise owning export right. As business’ development and expansion, Cheff relocated to floor 6th-7th Jilong Zhizao Yuan Industry Area,; OEM, ODM"
