booth_code,x,y
5C-G25,610,266
5C-G17,608,328
5C-G15,609,362
5C-G13,609,376
5C-G09,610,403
5C-G07,608,428
5C-G05,607,452
5C-G01,608,470
5C-F34,591,209
5C-F32,591,227
5C-F30,591,244
5C-F26,591,266
5C-F14,594,345
5C-F12,595,396
5C-F10,592,413
5C-F02,591,450
5C-H01,578,179
5C-H03,555,179
5C-H04,524,179
5C-H06,499,179
5C-F33,567,208
5C-F31,564,227
5C-F25,565,265
5C-F13,564,377
5C-F09,564,402
5C-F01,565,455
5C-E02,548,452
5C-E10,550,409
5C-E12,548,383
5C-E16,557,354
5C-E20,546,319
5C-E26,545,266
5C-E30,546,241
5C-E34,545,218
5C-E31,519,218
5C-D32,503,217
5C-D26,508,260
5C-E15,521,335
5C-E11,517,376
5C-E09,512,404
5C-D08,511,429
5C-D02,511,462
5C-D10,499,407
5C-D14,503,380
5C-D16,502,335
5C-C36,464,180
5C-C32,464,218
5C-D25,477,259
5C-C30,459,246
5C-C26,458,268
5C-C20,468,318
5C-C16,468,350
5C-D09,475,398
5C-C14,457,379
5C-C10,459,405
5C-C06,467,436
5C-C02,473,474
5C-B42,422,122
5C-C39,432,141
5C-B40,412,139
5C-B36,423,172
5C-C31,431,218
5C-C29,432,244
5C-C25,432,266
5C-B20,424,317
5C-C15,430,352
5C-C13,432,376
5C-C11,432,394
5C-B02,423,460
5C-B08,425,417
5C-B12,414,394
5C-B14,415,376
5C-B16,416,354
5C-B26,411,267
5C-B30,412,243
5C-B34,410,215
5C-B41,385,112
5C-B35,388,164
5C-B31,385,222
5C-B25,387,257
5C-B15,388,332
5C-B11,387,385
5C-B09,385,411
5C-B01,385,455
5C-A42,370,111
5C-A40,369,147
5C-A38,369,167
5C-A36,369,181
5C-A32,371,217
5C-A26,370,257
5C-A20,369,315
5C-A16,372,348
5C-A14,369,388
5C-A10,371,412
5C-A08,369,433
5C-A02,368,465
5C-A43,341,115
5C-A41,341,139
5C-A39,341,159
5C-A33,343,193
5C-A29,341,233
5B-F44,324,115
5B-F40,324,147
5B-F38,326,177
5B-F36,323,199
5B-F32,324,217
5B-F30,325,241
5B-F26,331,264
5B-F20,333,317
5B-F18,343,359
5B-F16,323,373
5B-F10,335,402
5B-F08,336,437
5B-F02,334,472
5B-F43,296,117
5B-E44,278,117
5B-F41,297,143
5B-F37,298,164
5B-F35,299,196
5B-F33,296,210
5B-F31,300,227
5B-F25,298,260
5B-F13,296,367
5B-F07,297,411
5B-E02,289,460
5B-E08,278,396
5B-E16,278,357
5B-E18,289,321
5B-E26,278,258
5B-E32,280,222
5B-E36,279,193
5B-E38,281,174
5B-E40,279,150
5B-E43,253,116
5B-E39,254,142
5B-E37,255,161
5B-E33,254,188
5B-E31,253,212
5B-E29,252,240
5B-E17,253,356
5B-E11,254,383
5B-D02,245,443
5B-D12,233,383
5B-D18,239,353
5B-D20,245,319
5B-D26,246,272
5B-D30,237,230
5B-D34,239,210
5B-D36,236,190
5B-D38,236,173
5B-D40,236,150
5B-D44,237,118
5B-D43,207,117
5B-D39,207,150
5B-D37,208,173
5B-D35,208,196
5B-D31,208,218
5B-D25,208,257
5B-C02,199,460
5B-C08,198,420
5B-C12,200,395
5B-C14,197,376
5B-C16,200,359
5B-C18,200,327
5B-C26,190,255
5B-C34,189,223
5B-C36,190,204
5B-C46,193,119
5B-C42,190,140
5B-C40,192,159
5B-C38,194,174
5B-C36,191,204
5B-C34,193,220
5B-C26,193,259
5B-C43,164,119
5B-C41,163,140
5B-C39,166,160
5B-C37,164,173
5B-C35,164,203
5B-C29,165,229
5B-B26,156,270
5B-B46,147,117
5B-B42,147,139
5B-B40,147,170
5B-B36,147,195
5B-B34,149,211
5B-B32,149,227
5B-B30,145,244
5B-B20,156,317
5B-C16,163,358
5B-C11,166,385
5B-C09,165,414
5B-B06,155,435
5B-B02,156,470
5B-A08,144,405
5B-B18,147,344
5B-B16,148,375
5B-B10,148,405
5B-B45,117,108
5B-B41,121,134
5B-B39,121,159
5B-B37,119,177
5B-B33,121,199
5B-B31,121,226
5B-B25,123,262
5B-B15,121,354
5B-B13,120,376
5B-B09,116,400
5B-B05,119,426
5B-A02,110,468
5B-A08,102,425
5B-A10,101,400
5B-A12,105,378
5B-A14,103,359
5B-A18,105,344
5B-A20,110,318
5B-A26,104,257
5B-A32,102,226
5B-A34,102,209
5B-A36,103,185
5B-A40,103,156
5B-A42,103,138
5B-A44,101,122
5B-A46,105,108
5B-A45,75,104
5B-A41,76,131
5B-A39,75,155
5B-A37,73,169
5B-A35,73,194
5B-A33,73,214
5B-A31,74,231
5B-A25,73,259
5B-A19,73,318
5B-A15,77,354
5B-A13,76,378
5B-A11,72,398
5B-A07,72,418
5B-A01,73,462
5CON-001A,198,568
5CON-002A,250,569
5CON-001,236,627
5CON-005,277,635
5CON-006,296,631
5CON-007,313,628
5CON-008,327,627
5CON-009,347,624
5CON-010,374,627
5CON-012,398,623
5CON-014,414,622
5CON-015,435,623
5CON-050,1281,497
5CON-048,1271,558
5CON-052,1277,433
5CON-051,1277,455
5CON-059,1291,453
5CON-060,1293,434
