booth_code,x,y
1D-C30,1071,228
1D-D29,1087,228
1D-C22,1079,264
1D-C16,1077,340
1D-C02,1079,427
1D-D40,1117,124
1E-A39,1136,124
1D-D36,1125,155
1D-D32,1128,205
1D-D28,1119,244
1E-A27,1136,245
1D-D22,1129,275
1D-D16,1126,335
1D-D12,1119,392
1D-D02,1128,438
1E-A11,1133,390
1E-A40,1164,121
1E-B39,1182,126
1E-A36,1174,160
1E-A32,1174,204
1E-A30,1164,228
1E-B29,1183,227
1E-A22,1175,269
1E-A16,1175,343
1E-A02,1173,421
1E-B40,1214,122
1E-C39,1230,124
1E-B36,1223,155
1E-B32,1220,204
1E-B28,1214,235
1E-C27,1231,235
1E-B22,1223,274
1E-B02,1222,398
1E-C40,1263,122
1E-D39,1277,122
1E-C36,1272,154
1E-C32,1271,205
1E-D27,1279,237
1E-C28,1262,244
1E-C22,1270,278
1E-C18,1272,333
1E-C02,1271,427
1E-D42,1309,114
1E-E39,1328,125
1E-D36,1311,149
1E-E35,1328,159
1E-D32,1319,202
1E-E29,1325,227
1E-E27,1328,250
1E-D28,1311,250
1E-D22,1319,285
1E-D12,1311,358
1E-E15,1328,342
1E-E11,1325,383
1E-D02,1316,441
1E-E42,1360,114
1E-E36,1360,150
1E-F41,1380,118
1E-F39,1376,139
1E-F35,1378,163
1E-E32,1367,202
1E-E30,1359,230
1E-E26,1357,254
1E-F27,1376,240
1E-F25,1375,257
1E-E22,1367,285
1E-E18,1367,335
1E-E16,1359,368
1E-F15,1378,366
1E-F11,1377,386
1E-E12,1361,391
OASIS,1369,421
1E-E02,1370,458
1E-F32,1407,259
1E-F30,1406,282
1E-F28,1409,306
1E-F20,1407,259
1E-F18,1406,280
1E-F14,1408,304
1E-F12,1406,404
1E-F08,1408,430
1E-F02,1408,463
1D-A25,941,256
1CON-057,420,601
1CON-058,434,575
1CON-060,474,546
1CON-062,516,555
1CON-063,515,575
1CON-064,532,597
1CON-065,579,596
1CON-066,612,594
1CON-067,628,591
1CON-030,417,644
1CON-029,433,642
1CON-028,450,646
1CON-027,464,646
1CON-026,489,646
1CON-025,506,644
1CON-024,521,643
1CON-023,537,643
1CON-022,562,643
1CON-021,579,641
1CON-019,595,642
1CON-018,634,640
1CON-017,650,639
1CON-016,665,633
1CON-015,682,634
1CON-014,706,633
1CON-013,724,629
1CON-012,736,626
1CON-011,753,625
1CON-068,713,586
1CON-067A,685,590
1CON-BC,858,636
