NAME_KR,NAME_EN,COUNTRY,INTRO_KR,INTRO_EN,WEBSITE,PARTICIPATION_TYPE,EXHIBITION_NAME_EN,BOOTH_NAME,HALL_NAME,PAVILION_NAME,FLOOR,X_COORD,Y_COORD,INDUSTRY_NAME_KR,INDUSTRY_NAME_EN,DETAIL_URL,PRODUCT_COUNT,PRODUCT_LIST
"Able (Tianjin) Int'l Trade Co., Ltd.","Able (Tianjin) Int'l Trade Co., Ltd.",China,"Since 2005, we’ve manufactured soccer training equipment.","Since 2005, we’ve manufactured soccer training equipment.",http://www.ablesoccer.com,Exhibitor,ISPO Munich 2025,C2.124-3,C2,,1,,,Football equipment; Football shirts,Football equipment; Football shirts,https://munichexhibitors.ispo.com/onlinecatalog/2025/list-of-exhibitors/exhibitordetails/able-tianjin-intl-trade-co-ltd/?elb=158.1100.17798.1.111&uls=2,2,https://munichexhibitors.ispo.comhttps://munichexhibitors.ispo.com/onlinecatalog/2025/products-services/; https://munichexhibitors.ispo.comhttps://munichexhibitors.ispo.com/onlinecatalog/2025/products-services/product-service-ball-and-team-sports/?clgk=2_2
Abnashi Sports,Abnashi Sports,India,3rd Family Generation. Producing 2000+ products. Awarded for Export Excellence.,3rd Family Generation. Producing 2000+ products. Awarded for Export Excellence.,http://www.abnashi.com,Exhibitor,ISPO Munich 2025,C2.228-1,C2,,1,,,"Football equipment; Handball equipment; Cricket equipment; Volleyball equipment; Goalkeeper's equipment; Floorball equipment; Fitness and training equipment; Leisure, beach, throwing and ball games; Badminton set; Frisbees; Funball equipment; Juggling articles; Hoops for rhythmic gymnastics; Ropes for rhythmic gymnastics; Tennis equipment; Nets of all kinds; Skipping ropes; Tennis-ball collectors; Goals; Athletics equipment; Running equipment; Bottle carriers","Football equipment; Handball equipment; Cricket equipment; Volleyball equipment; Goalkeeper's equipment; Floorball equipment; Fitness and training equipment; Leisure, beach, throwing and ball games; Badminton set; Frisbees; Funball equipment; Juggling articles; Hoops for rhythmic gymnastics; Ropes for rhythmic gymnastics; Tennis equipment; Nets of all kinds; Skipping ropes; Tennis-ball collectors; Goals; Athletics equipment; Running equipment; Bottle carriers",https://munichexhibitors.ispo.com/onlinecatalog/2025/list-of-exhibitors/exhibitordetails/abnashi-sports/?elb=158.1100.13532.1.111&uls=2,2,https://munichexhibitors.ispo.comhttps://munichexhibitors.ispo.com/onlinecatalog/2025/products-services/; https://munichexhibitors.ispo.comhttps://munichexhibitors.ispo.com/onlinecatalog/2025/products-services/product-service-ball-and-team-sports/?clgk=2_2
Accessory Arcade,Accessory Arcade,India,"Pvt label manufacturer of functional props in Yoga, Meditation and Acupressure","Pvt label manufacturer of functional props in Yoga, Meditation and Acupressure",https://www.yogasourcing.com,Exhibitor,ISPO Munich 2025,C2.102,C2,,1,,,Health & wellness accessories; Equipment; Bagpacks/bags; Warming/cooling devices; Sourcing,Health & wellness accessories; Equipment; Bagpacks/bags; Warming/cooling devices; Sourcing,https://munichexhibitors.ispo.com/onlinecatalog/2025/list-of-exhibitors/exhibitordetails/accessory-arcade/?elb=158.1100.17380.1.111&uls=2,2,https://munichexhibitors.ispo.comhttps://munichexhibitors.ispo.com/onlinecatalog/2025/products-services/; https://munichexhibitors.ispo.comhttps://munichexhibitors.ispo.com/onlinecatalog/2025/products-services/product-service-fitness-sports-and-wellness/?clgk=2_10
AceCamp GmbH,AceCamp GmbH,Germany,AceCamp sells key rings/gadgets internationally under the munkees brand.,AceCamp sells key rings/gadgets internationally under the munkees brand.,https://www.acecamp.de,Exhibitor,ISPO Munich 2025,A2.118,A2,,1,,,"Camping equipment; Cookers; Billycans, mess tins; Compasses; Accessories","Camping equipment; Cookers; Billycans, mess tins; Compasses; Accessories",https://munichexhibitors.ispo.com/onlinecatalog/2025/list-of-exhibitors/exhibitordetails/acecamp-gmbh/?elb=158.1100.16250.1.111&uls=2,2,https://munichexhibitors.ispo.comhttps://munichexhibitors.ispo.com/onlinecatalog/2025/products-services/; https://munichexhibitors.ispo.comhttps://munichexhibitors.ispo.com/onlinecatalog/2025/products-services/product-service-outdoor-sports/?clgk=2_5
"Acemate Robot (Shenzhen) Co., Ltd.","Acemate Robot (Shenzhen) Co., Ltd.",China,"Rm. 1109, No. 5, Haicheng Road, Qiancheng Commercial Center, Bao'an Dist., 518102 Shenzhen, Guangdong, China www.acematetennis.com","Rm. 1109, No. 5, Haicheng Road, Qiancheng Commercial Center, Bao'an Dist., 518102 Shenzhen, Guangdong, China www.acematetennis.com",https://www.acematetennis.com,Exhibitor,ISPO Munich 2025,B2.149,B2,,1,,,Sports,Sports,https://munichexhibitors.ispo.com/onlinecatalog/2025/list-of-exhibitors/exhibitordetails/acemate-robot-shenzhen-co-ltd/?elb=158.1100.17429.1.111&uls=2,1,https://munichexhibitors.ispo.comhttps://munichexhibitors.ispo.com/onlinecatalog/2025/products-services/
"Achievetex Co., Ltd.","Achievetex Co., Ltd.",Taiwan (Chinese Taipei),"No. 23, Sec. 2, Jinan Rd., Taipei 100, Taiwan (Chinese Taipei) www.achahead.com.tw","No. 23, Sec. 2, Jinan Rd., Taipei 100, Taiwan (Chinese Taipei) www.achahead.com.tw",http://www.achahead.com.tw,Exhibitor,ISPO Munich 2025,A3.337,A3,,1,,,Sports,Sports,https://munichexhibitors.ispo.com/onlinecatalog/2025/list-of-exhibitors/exhibitordetails/achievetex-co-ltd/?elb=158.1100.1654.1.111&uls=2,1,https://munichexhibitors.ispo.comhttps://munichexhibitors.ispo.com/onlinecatalog/2025/products-services/
ACM Products - Pure 2 Improve | XQmax,ACM Products - Pure 2 Improve | XQmax,Netherlands,"Hermelijnweg 9, 4877 AE Etten-Leur, Netherlands www.acm-products.com","Hermelijnweg 9, 4877 AE Etten-Leur, Netherlands www.acm-products.com",http://www.acm-products.com,Exhibitor,ISPO Munich 2025,B2.444,B2,,1,,,Sports,Sports,https://munichexhibitors.ispo.com/onlinecatalog/2025/list-of-exhibitors/exhibitordetails/acm-products-pure-2-improve--xqmax/?elb=158.1100.9024.1.111&uls=2,1,https://munichexhibitors.ispo.comhttps://munichexhibitors.ispo.com/onlinecatalog/2025/products-services/
ACT Head Impact Tracker - Northern Sports Insight and Intelligence,ACT Head Impact Tracker - Northern Sports Insight and Intelligence,Finland,"Make the invisible forces visible, tangible and actionable.","Make the invisible forces visible, tangible and actionable.",https://www.act-tracker.com,Exhibitor,ISPO Munich 2025,B1.111-1,B1,,1,,,Team sports accessories; Bike accessories; Electronics accessories; Ice-hockey/figure-skating/speed-skating equipment; Ski accessories,Team sports accessories; Bike accessories; Electronics accessories; Ice-hockey/figure-skating/speed-skating equipment; Ski accessories,https://munichexhibitors.ispo.com/onlinecatalog/2025/list-of-exhibitors/exhibitordetails/act-head-impact-tracker-northern-sports-insight-and-intelligence/?elb=158.1100.16925.1.111&uls=2,2,https://munichexhibitors.ispo.comhttps://munichexhibitors.ispo.com/onlinecatalog/2025/products-services/; https://munichexhibitors.ispo.comhttps://munichexhibitors.ispo.com/onlinecatalog/2025/products-services/product-service-ball-and-team-sports/?clgk=2_2
Aerosol Gas Company Inc.,Aerosol Gas Company Inc.,USA,"Hotdevil Durable, Innovative, Outdoor Ready","Hotdevil Durable, Innovative, Outdoor Ready",https://hotdevils.com,Exhibitor,ISPO Munich 2025,A2.342,A2,,1,,,Outdoor- and Mountain equipment; Camping equipment,Outdoor- and Mountain equipment; Camping equipment,https://munichexhibitors.ispo.com/onlinecatalog/2025/list-of-exhibitors/exhibitordetails/aerosol-gas-company-inc/?elb=158.1100.17505.1.111&uls=2,2,https://munichexhibitors.ispo.comhttps://munichexhibitors.ispo.com/onlinecatalog/2025/products-services/; https://munichexhibitors.ispo.comhttps://munichexhibitors.ispo.com/onlinecatalog/2025/products-services/product-service-outdoor-sports/?clgk=2_5
AETREX,AETREX,United Arab Emirates,AETREX helps people stay comfortable with leading foot scans and orthotics.,AETREX helps people stay comfortable with leading foot scans and orthotics.,https://www.aetrex.ae,Exhibitor,ISPO Munich 2025,B1.103,B1,,1,,,Orthopedic shoes; Retail Solutions,Orthopedic shoes; Retail Solutions,https://munichexhibitors.ispo.com/onlinecatalog/2025/list-of-exhibitors/exhibitordetails/aetrex/?elb=158.1100.17517.1.111&uls=2,2,https://munichexhibitors.ispo.comhttps://munichexhibitors.ispo.com/onlinecatalog/2025/products-services/; https://munichexhibitors.ispo.comhttps://munichexhibitors.ispo.com/onlinecatalog/2025/products-services/product-service-fitness-sports-and-wellness/?clgk=2_10
A. Fiúza & Irmao,A. Fiúza & Irmao,Portugal,"A.Fiuza is a Portuguese socks producer, of 1st class and Technical sports socks.","A.Fiuza is a Portuguese socks producer, of 1st class and Technical sports socks.",https://www.afisocks.com,Exhibitor,ISPO Munich 2025,A3.137,A3,,1,,,Football socks and stockings; Outdoor socks and stockings; Functional socks; Socks; Running socks,Football socks and stockings; Outdoor socks and stockings; Functional socks; Socks; Running socks,https://munichexhibitors.ispo.com/onlinecatalog/2025/list-of-exhibitors/exhibitordetails/a-fiuza-and-irmao/?elb=158.1100.7313.1.111&uls=2,2,https://munichexhibitors.ispo.comhttps://munichexhibitors.ispo.com/onlinecatalog/2025/products-services/; https://munichexhibitors.ispo.comhttps://munichexhibitors.ispo.com/onlinecatalog/2025/products-services/product-service-ball-and-team-sports/?clgk=2_2
AGI Group USA Inc.,AGI Group USA Inc.,USA,"4 Sweetwater Court, Sugar Land, TX 77479, USA www.neletex.com","4 Sweetwater Court, Sugar Land, TX 77479, USA www.neletex.com",https://www.neletex.com,Exhibitor,ISPO Munich 2025,A3.123,A3,,1,,,Sports,Sports,https://munichexhibitors.ispo.com/onlinecatalog/2025/list-of-exhibitors/exhibitordetails/agi-group-usa-inc/?elb=158.1100.16646.1.111&uls=2,1,https://munichexhibitors.ispo.comhttps://munichexhibitors.ispo.com/onlinecatalog/2025/products-services/
"Aim Intensive Textiles Ind., Corp.","Aim Intensive Textiles Ind., Corp.",Taiwan (Chinese Taipei),"No. 212 Dongxing Rd., Yongjing Township, Changhua County 512, Taiwan (Chinese Taipei) +886 4 822-8281 queena@aimtextiles.com aimtextiles.com","No. 212 Dongxing Rd., Yongjing Township, Changhua County 512, Taiwan (Chinese Taipei) +886 4 822-8281 queena@aimtextiles.com aimtextiles.com",https://aimtextiles.com,Exhibitor,ISPO Munich 2025,B3.212-4,B3,,1,,,Sports,Sports,https://munichexhibitors.ispo.com/onlinecatalog/2025/list-of-exhibitors/exhibitordetails/aim-intensive-textiles-ind-corp/?elb=158.1100.15772.1.111&uls=2,1,https://munichexhibitors.ispo.comhttps://munichexhibitors.ispo.com/onlinecatalog/2025/products-services/
Airgoal Sports,Airgoal Sports,China,"Inflatable Mannequin, Aluminum Mannequin, Inflatable","Inflatable Mannequin, Aluminum Mannequin, Inflatable",http://www.airgoal.net,Exhibitor,ISPO Munich 2025,C2.612-2,C2,,1,,,Ball sports equipment; Football equipment; Footballs,Ball sports equipment; Football equipment; Footballs,https://munichexhibitors.ispo.com/onlinecatalog/2025/list-of-exhibitors/exhibitordetails/airgoal-sports/?elb=158.1100.17649.1.111&uls=2,2,https://munichexhibitors.ispo.comhttps://munichexhibitors.ispo.com/onlinecatalog/2025/products-services/; https://munichexhibitors.ispo.comhttps://munichexhibitors.ispo.com/onlinecatalog/2025/products-services/product-service-ball-and-team-sports/?clgk=2_2
"Aitec Co., Ltd.","Aitec Co., Ltd.",South Korea,"Ace Hightech 21 Bldg., Rm. 1010, 48, Centum Jungang-Ro, Haeundae-Gu, Busan 48059, South Korea +82 51 741-6497 jenny@aitec.co.kr www.aitec.co.kr","Ace Hightech 21 Bldg., Rm. 1010, 48, Centum Jungang-Ro, Haeundae-Gu, Busan 48059, South Korea +82 51 741-6497 jenny@aitec.co.kr www.aitec.co.kr",http://www.aitec.co.kr,Exhibitor,ISPO Munich 2025,A2.244-1,A2,,1,,,Camping accessories; Flashlights,Camping accessories; Flashlights,https://munichexhibitors.ispo.com/onlinecatalog/2025/list-of-exhibitors/exhibitordetails/aitec-co-ltd/?elb=158.1100.16248.1.111&uls=2,2,https://munichexhibitors.ispo.comhttps://munichexhibitors.ispo.com/onlinecatalog/2025/products-services/; https://munichexhibitors.ispo.comhttps://munichexhibitors.ispo.com/onlinecatalog/2025/products-services/product-service-outdoor-sports/?clgk=2_5
Akta,Akta,Italy,Akta develops freeze-dried meals with 100% Italian organic ingredients.,Akta develops freeze-dried meals with 100% Italian organic ingredients.,https://www.akta.eu,Exhibitor,ISPO Munich 2025,B1.322-3,B1,,1,,,Food/nutrition; Dried food (survival rations),Food/nutrition; Dried food (survival rations),https://munichexhibitors.ispo.com/onlinecatalog/2025/list-of-exhibitors/exhibitordetails/akta/?elb=158.1100.17876.1.111&uls=2,2,https://munichexhibitors.ispo.comhttps://munichexhibitors.ispo.com/onlinecatalog/2025/products-services/; https://munichexhibitors.ispo.comhttps://munichexhibitors.ispo.com/onlinecatalog/2025/products-services/product-service-fitness-sports-and-wellness/?clgk=2_10
Alaay Industries,Alaay Industries,Pakistan,Manufacturers & Exporters of Customised Sports Balls and wears from Pakistan,Manufacturers & Exporters of Customised Sports Balls and wears from Pakistan,http://www.alaay.com,Exhibitor,ISPO Munich 2025,C1.219,C1,,1,,,Football clothing; Footballs; Handballs; Rugby balls; Volleyballs,Football clothing; Footballs; Handballs; Rugby balls; Volleyballs,https://munichexhibitors.ispo.com/onlinecatalog/2025/list-of-exhibitors/exhibitordetails/alaay-industries/?elb=158.1100.6847.1.111&uls=2,2,https://munichexhibitors.ispo.comhttps://munichexhibitors.ispo.com/onlinecatalog/2025/products-services/; https://munichexhibitors.ispo.comhttps://munichexhibitors.ispo.com/onlinecatalog/2025/products-services/product-service-ball-and-team-sports/?clgk=2_2
Alagöz Deri Tekstilsan Tic Ltd Şti,Alagöz Deri Tekstilsan Tic Ltd Şti,Türkiye,"Operating since 1989.All types of outdoor sportswear for men,women,children.","Operating since 1989.All types of outdoor sportswear for men,women,children.",https://www.foresport.com.tr,Exhibitor,ISPO Munich 2025,A2.320-2,A2,,1,,,"Women's Sportswear; Bustiers, Tops; Shorts; Jogging suits; Track suits","Women's Sportswear; Bustiers, Tops; Shorts; Jogging suits; Track suits",https://munichexhibitors.ispo.com/onlinecatalog/2025/list-of-exhibitors/exhibitordetails/alagoez-deri-tekstilsan-tic-ltd-sti/?elb=158.1100.17817.1.111&uls=2,2,https://munichexhibitors.ispo.comhttps://munichexhibitors.ispo.com/onlinecatalog/2025/products-services/; https://munichexhibitors.ispo.comhttps://munichexhibitors.ispo.com/onlinecatalog/2025/products-services/product-service-sports-fashion-and-accessoires/?clgk=2_13
Alary AS,Alary AS,Norway,Alary ® makes 100% nasal breathing possible during intense physical activity.,Alary ® makes 100% nasal breathing possible during intense physical activity.,https://www.myalary.com,Exhibitor,ISPO Munich 2025,B1.107-1,B1,,1,,,Bike accessories; Fitness accessories; Health & wellness accessories; Running accessories; Ski accessories,Bike accessories; Fitness accessories; Health & wellness accessories; Running accessories; Ski accessories,https://munichexhibitors.ispo.com/onlinecatalog/2025/list-of-exhibitors/exhibitordetails/alary-as/?elb=158.1100.16536.1.111&uls=2,2,https://munichexhibitors.ispo.comhttps://munichexhibitors.ispo.com/onlinecatalog/2025/products-services/; https://munichexhibitors.ispo.comhttps://munichexhibitors.ispo.com/onlinecatalog/2025/products-services/product-service-bike-sports/?clgk=2_7
Alberta Sports (Pvt.) Ltd.,Alberta Sports (Pvt.) Ltd.,Pakistan,"Manufacture of All Kind of FIFA Balls, Goalie Gloves and Sports Apparels.","Manufacture of All Kind of FIFA Balls, Goalie Gloves and Sports Apparels.",https://www.alberta.pk,Exhibitor,ISPO Munich 2025,,C1,,1,,,Ball sports equipment; Football equipment; Handball equipment; Goalkeeper's equipment; Football clothing,Ball sports equipment; Football equipment; Handball equipment; Goalkeeper's equipment; Football clothing,https://munichexhibitors.ispo.com/onlinecatalog/2025/list-of-exhibitors/exhibitordetails/alberta-sports-pvt-ltd/?elb=158.1100.8265.1.111&uls=2,2,https://munichexhibitors.ispo.comhttps://munichexhibitors.ispo.com/onlinecatalog/2025/products-services/; https://munichexhibitors.ispo.comhttps://munichexhibitors.ispo.com/onlinecatalog/2025/products-services/product-service-ball-and-team-sports/?clgk=2_2
ALFA HOCKEY - Sukhdev Impex Pvt. Ltd.,ALFA HOCKEY - Sukhdev Impex Pvt. Ltd.,India,Compositehockey Sticks|Paddlerackets|Tennis Bats|Hockey Balls|Hockey Accessories,Compositehockey Sticks|Paddlerackets|Tennis Bats|Hockey Balls|Hockey Accessories,http://www.alfahockey.in,Exhibitor,ISPO Munich 2025,C2.222-1,C2,,1,,,Sports,Sports,https://munichexhibitors.ispo.com/onlinecatalog/2025/list-of-exhibitors/exhibitordetails/alfa-hockey-sukhdev-impex-pvt-ltd/?elb=158.1100.4997.1.111&uls=2,1,https://munichexhibitors.ispo.comhttps://munichexhibitors.ispo.com/onlinecatalog/2025/products-services/
